pmppp_1mM,,pmppp_500uM,,pmppp_250uM,,pmppp_125uM,,pmppp_62uM,,pmppp_31uM,,pmppp_15uM,,pmppp_7uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
618.4590454,0.01589120738,618.4590454,0.01607060619,618.4590454,0.01583041996,618.4590454,0.01597450487,618.4590454,0.01607944444,618.4590454,0.01575391367,618.4590454,0.0157095734,618.4590454,0.0159343034,
618.0164185,0.01590997539,618.0164185,0.01587243751,618.0164185,0.01602153294,618.0164185,0.01591910608,618.0164185,0.01571000181,618.0164185,0.01573372819,618.0164185,0.01601465605,618.0164185,0.01601127349,
617.5737305,0.01613088883,617.5737305,0.0156842377,617.5737305,0.01556868851,617.5737305,0.01585788652,617.5737305,0.01584811322,617.5737305,0.01567382365,617.5737305,0.0157016553,617.5737305,0.0154521782,
616.9833984,0.01595081948,616.9833984,0.01591373421,616.9833984,0.01555479039,616.9833984,0.01563936658,616.9833984,0.01580923982,616.9833984,0.0157217849,616.9833984,0.01565248892,616.9833984,0.01579208486,
616.5406494,0.01593720354,616.5406494,0.01593967527,616.5406494,0.01571096852,616.5406494,0.01563641429,616.5406494,0.01566212252,616.5406494,0.01593094692,616.5406494,0.01559334621,616.5406494,0.01578140073,
615.9501343,0.01577221975,615.9501343,0.01592375152,615.9501343,0.01552385651,615.9501343,0.01588852145,615.9501343,0.01551540568,615.9501343,0.01559366845,615.9501343,0.01542023197,615.9501343,0.01576795243,
615.5072021,0.01555784885,615.5072021,0.01560107432,615.5072021,0.01572581008,615.5072021,0.01553614344,615.5072021,0.01558229141,615.5072021,0.0155740818,615.5072021,0.01554191206,615.5072021,0.01586038247,
615.064209,0.01582378894,615.064209,0.01568077505,615.064209,0.01583538763,615.064209,0.0158470124,615.064209,0.01534299273,615.064209,0.01539692469,615.064209,0.01539182942,615.064209,0.01561000943,
614.4735107,0.01542779617,614.4735107,0.01573716477,614.4735107,0.01548399217,614.4735107,0.01567734033,614.4735107,0.01542543527,614.4735107,0.01538289804,614.4735107,0.01543734502,614.4735107,0.01534626447,
614.0303955,0.01541009359,614.0303955,0.01577997766,614.0303955,0.01548114792,614.0303955,0.01560775563,614.0303955,0.01540585607,614.0303955,0.01544563286,614.0303955,0.01544946898,614.0303955,0.01581111923,
613.4395142,0.0156782791,613.4395142,0.01578660868,613.4395142,0.0154073853,613.4395142,0.01551505737,613.4395142,0.01531730313,613.4395142,0.0155423684,613.4395142,0.0154357357,613.4395142,0.01544517744,
612.9962769,0.01555666793,612.9962769,0.0156760253,612.9962769,0.01558180898,612.9962769,0.01538448036,612.9962769,0.01552012749,612.9962769,0.01555446815,612.9962769,0.01538678724,612.9962769,0.01548533328,
612.5529785,0.01551283058,612.5529785,0.01556815207,612.5529785,0.01551755145,612.5529785,0.01535731368,612.5529785,0.01536315959,612.5529785,0.01550354809,612.5529785,0.01533181034,612.5529785,0.0154256504,
611.961853,0.01542691048,611.961853,0.01536160428,611.961853,0.01551017445,611.961853,0.01539461873,611.961853,0.01522656996,611.961853,0.01522608753,611.961853,0.0152354436,611.961853,0.01538134273,
611.5184326,0.01557523478,611.5184326,0.01538818143,611.5184326,0.01557161286,611.5184326,0.01540043857,611.5184326,0.01535318326,611.5184326,0.01513129845,611.5184326,0.01525292452,611.5184326,0.01516812854,
610.927124,0.01556726638,610.927124,0.01551916171,610.927124,0.01515263505,610.927124,0.01517592929,610.927124,0.01512194425,610.927124,0.01527965628,610.927124,0.01526761707,610.927124,0.01527222898,
610.4836426,0.01537131239,610.4836426,0.01538981777,610.4836426,0.01542345062,610.4836426,0.01551441289,610.4836426,0.0153398281,610.4836426,0.01527209487,610.4836426,0.01528901421,610.4836426,0.01525917184,
610.0400391,0.0156311281,610.0400391,0.01535937842,610.0400391,0.01538059209,610.0400391,0.0151846949,610.0400391,0.01512955688,610.0400391,0.01531641837,610.0400391,0.01542881504,610.0400391,0.0154989874,
609.4484863,0.01545040775,609.4484863,0.01547116973,609.4484863,0.01556654181,609.4484863,0.0154164508,609.4484863,0.01523863431,609.4484863,0.01546349749,609.4484863,0.01527281851,609.4484863,0.01524552424,
609.0048218,0.01531202067,609.0048218,0.01548624504,609.0048218,0.0151428245,609.0048218,0.01555948518,609.0048218,0.01520839334,609.0048218,0.01521603391,609.0048218,0.01493797917,609.0048218,0.01528070215,
608.5610352,0.01550904755,608.5610352,0.01532751974,608.5610352,0.01521879528,608.5610352,0.01539874822,608.5610352,0.01506434847,608.5610352,0.01522485446,608.5610352,0.01528912131,608.5610352,0.01543570869,
607.9692993,0.01550078485,607.9692993,0.01543943677,607.9692993,0.01548624504,607.9692993,0.01520388946,607.9692993,0.01525466703,607.9692993,0.01507882029,607.9692993,0.01504896581,607.9692993,0.01525689289,
607.5253906,0.01545338519,607.5253906,0.01525126211,607.5253906,0.01517858356,607.5253906,0.01508895122,607.5253906,0.01522244141,607.5253906,0.01526860986,607.5253906,0.01525238808,607.5253906,0.0150891114,
606.9334717,0.01518477593,606.9334717,0.01521072537,606.9334717,0.01498127729,606.9334717,0.01509157754,606.9334717,0.01511947811,606.9334717,0.01512939576,606.9334717,0.0153296385,606.9334717,0.01508136652,
606.4894409,0.01516976394,606.4894409,0.01514373627,606.4894409,0.01516828965,606.4894409,0.01499866694,606.4894409,0.01504794694,606.4894409,0.01498784218,606.4894409,0.01511958614,606.4894409,0.0149971135,
606.0454102,0.01542243175,606.0454102,0.01538018975,606.0454102,0.01512339152,606.0454102,0.01512845792,606.0454102,0.01508975495,606.0454102,0.01521177124,606.0454102,0.01503336895,606.0454102,0.01506442856,
605.4532471,0.0151863033,605.4532471,0.01517064869,605.4532471,0.01496879105,605.4532471,0.01505831815,605.4532471,0.01490202639,605.4532471,0.01493591629,605.4532471,0.0149258161,605.4532471,0.01513738371,
605.0090332,0.01520329993,605.0090332,0.01501522772,605.0090332,0.01492664684,605.0090332,0.01497819554,605.0090332,0.01477066986,605.0090332,0.01506550051,605.0090332,0.01494899113,605.0090332,0.0150982514,
604.5648193,0.01532226428,604.5648193,0.01545177586,604.5648193,0.01501603145,604.5648193,0.01530555822,604.5648193,0.01492048521,604.5648193,0.01500383858,604.5648193,0.01503350306,604.5648193,0.01502125617,
603.9724121,0.01528928243,603.9724121,0.0152524421,603.9724121,0.01499515679,603.9724121,0.01491641253,603.9724121,0.01504073851,603.9724121,0.01496471837,603.9724121,0.0148324864,603.9724121,0.01499759592,
603.5280762,0.01519957371,603.5280762,0.01516110543,603.5280762,0.01488351543,603.5280762,0.01492222585,603.5280762,0.01509752776,603.5280762,0.01472661644,603.5280762,0.01496825553,603.5280762,0.0151263671,
602.9354858,0.01537571102,602.9354858,0.01512221247,602.9354858,0.01482388843,602.9354858,0.0150405243,602.9354858,0.01496061962,602.9354858,0.01479477435,602.9354858,0.01510138717,602.9354858,0.01508238446,
602.4910278,0.01493548788,602.4910278,0.01512304321,602.4910278,0.0149106523,602.4910278,0.01492027007,602.4910278,0.01510680094,602.4910278,0.014969863,602.4910278,0.01506659947,602.4910278,0.01516528707,
602.0465088,0.01516670827,602.0465088,0.01492444985,602.0465088,0.01523421053,602.0465088,0.01483058464,602.0465088,0.01483382564,602.0465088,0.01514585316,602.0465088,0.01478012372,602.0465088,0.01484620012,
601.4537354,0.01522356737,601.4537354,0.01497114915,601.4537354,0.01517367736,601.4537354,0.01493942644,601.4537354,0.01481526345,601.4537354,0.01488766726,601.4537354,0.01501662098,601.4537354,0.01488166675,
601.0090942,0.01513448823,601.0090942,0.01500156149,601.0090942,0.01500472333,601.0090942,0.01491301041,601.0090942,0.01501986291,601.0090942,0.01477784757,601.0090942,0.01488308702,601.0090942,0.01484451257,
600.5643311,0.01502372231,600.5643311,0.01509055868,600.5643311,0.0149255218,600.5643311,0.01517357025,600.5643311,0.01507820375,600.5643311,0.01477707084,600.5643311,0.01479646098,600.5643311,0.01489841007,
599.9713135,0.01509232819,599.9713135,0.01486235298,599.9713135,0.01471796725,599.9713135,0.01468961034,599.9713135,0.01472110022,599.9713135,0.01487920247,599.9713135,0.01480626408,599.9713135,0.01469097566,
599.5264893,0.01508415397,599.5264893,0.01482908428,599.5264893,0.01491925213,599.5264893,0.01495735068,599.5264893,0.01478481106,599.5264893,0.0147242872,599.5264893,0.01493913122,599.5264893,0.01469550095,
598.9333496,0.0148197636,598.9333496,0.01496911235,598.9333496,0.01477632113,598.9333496,0.01463587303,598.9333496,0.0147454422,598.9333496,0.014578823,598.9333496,0.01466864441,598.9333496,0.01497050561,
598.4884033,0.01507573854,598.4884033,0.01481614728,598.4884033,0.01453312952,598.4884033,0.01481354889,598.4884033,0.01481028181,598.4884033,0.01463595312,598.4884033,0.01478317752,598.4884033,0.01464880444,
598.043396,0.01491341181,598.043396,0.0146580413,598.043396,0.01484169997,598.043396,0.01491877064,598.043396,0.01467646286,598.043396,0.01458021533,598.043396,0.01468163077,598.043396,0.01480754931,
597.4499512,0.01488531008,597.4499512,0.01465769392,597.4499512,0.01470891666,597.4499512,0.01491172425,597.4499512,0.01441486273,597.4499512,0.01462007686,597.4499512,0.01463046484,597.4499512,0.01455130428,
597.0048828,0.01488407794,597.0048828,0.01475395821,597.0048828,0.01454557572,597.0048828,0.01461980958,597.0048828,0.01458484586,597.0048828,0.01469236799,597.0048828,0.0145604061,597.0048828,0.01477316115,
596.5596924,0.01498261746,596.5596924,0.01488490775,596.5596924,0.01461362466,596.5596924,0.01453941967,596.5596924,0.01465153508,596.5596924,0.01464452036,596.5596924,0.01453393232,596.5596924,0.01470294502,
595.9660645,0.01471989509,595.9660645,0.01482769195,595.9660645,0.01464339625,595.9660645,0.01451913081,595.9660645,0.01471328083,595.9660645,0.01458886173,595.9660645,0.01476606354,595.9660645,0.01477385685,
595.520752,0.01486476324,595.520752,0.01483377162,595.520752,0.01462524384,595.520752,0.01448083017,595.520752,0.01462379843,595.520752,0.01484601293,595.520752,0.01448262297,595.520752,0.01471850276,
594.9269409,0.01465006266,594.9269409,0.01464149542,594.9269409,0.01478738245,594.9269409,0.01430449355,594.9269409,0.01430288795,594.9269409,0.01440581772,594.9269409,0.01443469245,594.9269409,0.01437322702,
594.4815063,0.01464476157,594.4815063,0.01481850445,594.4815063,0.01444403175,594.4815063,0.01426546276,594.4815063,0.01459946297,594.4815063,0.01453377213,594.4815063,0.01444440614,594.4815063,0.01458457857,
594.0360718,0.01462778728,594.0360718,0.01481788792,594.0360718,0.01440900285,594.0360718,0.01426356379,594.0360718,0.01445104275,594.0360718,0.01443273854,594.0360718,0.0143372668,594.0360718,0.0144671537,
593.4420166,0.01456581336,593.4420166,0.01464253943,593.4420166,0.01451581158,593.4420166,0.01426655985,593.4420166,0.01437582262,593.4420166,0.01419556979,593.4420166,0.01426688116,593.4420166,0.01439463254,
592.99646,0.014578823,592.99646,0.01458329335,592.99646,0.01429826021,592.99646,0.01396189909,592.99646,0.01426115632,592.99646,0.01431915443,592.99646,0.01423165202,592.99646,0.01428956538,
592.5508423,0.0144904647,592.5508423,0.01441023313,592.5508423,0.01442596782,592.5508423,0.01443490572,592.5508423,0.01450245548,592.5508423,0.01418596786,592.5508423,0.01441363152,592.5508423,0.01441756543,
591.956543,0.01440648735,591.956543,0.01432817057,591.956543,0.01428678352,591.956543,0.01423692144,591.956543,0.01431171689,591.956543,0.01427260507,591.956543,0.01421474759,591.956543,0.01425719727,
591.5108032,0.01441470254,591.5108032,0.01419827156,591.5108032,0.01427463815,591.5108032,0.01409357227,591.5108032,0.014190007,591.5108032,0.01402739622,591.5108032,0.01401266549,591.5108032,0.01449860167,
591.0650024,0.01437073853,591.0650024,0.01428330597,591.0650024,0.01440442633,591.0650024,0.01392586622,591.0650024,0.01416197792,591.0650024,0.01438499987,591.0650024,0.01418176945,591.0650024,0.01427378226,
590.47052,0.01424176246,590.47052,0.01429836731,590.47052,0.01417992357,590.47052,0.01398208179,590.47052,0.01408338454,590.47052,0.01396377012,590.47052,0.01401082054,590.47052,0.0139848087,
590.0245972,0.01419851184,590.0245972,0.01404945366,590.0245972,0.0140476888,590.0245972,0.01391896978,590.0245972,0.01391819492,590.0245972,0.01402838528,590.0245972,0.01384862512,590.0245972,0.01420712471,
589.4299316,0.01430026628,589.4299316,0.01411392167,589.4299316,0.01399748027,589.4299316,0.01401860081,589.4299316,0.0138789583,589.4299316,0.01394414902,589.4299316,0.01408295706,589.4299316,0.01428659633,
588.9838867,0.0142190801,588.9838867,0.0139901815,588.9838867,0.01400493924,588.9838867,0.01403448172,588.9838867,0.01398266945,588.9838867,0.01410250366,588.9838867,0.01409886684,588.9838867,0.01399900392,
588.5377808,0.01423544995,588.5377808,0.01394439023,588.5377808,0.01398283057,588.5377808,0.0140593471,588.5377808,0.01398860477,588.5377808,0.01408522949,588.5377808,0.01393655781,588.5377808,0.0139613105,
587.9429321,0.01404694095,587.9429321,0.01398365851,587.9429321,0.01376624033,587.9429321,0.01384172961,587.9429321,0.01387949288,587.9429321,0.01395409368,587.9429321,0.01377593912,587.9429321,0.01382406522,
587.4967041,0.01422440261,587.4967041,0.01393353753,587.4967041,0.0139447907,587.4967041,0.01372899488,587.4967041,0.01384624653,587.4967041,0.01377898548,587.4967041,0.01385666896,587.4967041,0.01387107372,
587.050415,0.01379777025,587.050415,0.01360429637,587.050415,0.01368184108,587.050415,0.01363063231,587.050415,0.01377361454,587.050415,0.01367227733,587.050415,0.01375093032,587.050415,0.01379151735,
586.4553223,0.01392912678,586.4553223,0.01365761179,586.4553223,0.01367273182,586.4553223,0.01350379921,586.4553223,0.01359868702,586.4553223,0.01385720354,586.4553223,0.01368112024,586.4553223,0.01373177301,
586.0089111,0.01394794509,586.0089111,0.01379841194,586.0089111,0.01366856415,586.0089111,0.01367628481,586.0089111,0.01363982167,586.0089111,0.01408945397,586.0089111,0.01353416219,586.0089111,0.01361887995,
585.5625,0.01395198144,585.5625,0.01363544073,585.5625,0.01380995568,585.5625,0.01356711797,585.5625,0.01352703199,585.5625,0.0135368593,585.5625,0.01346187666,585.5625,0.01336232014,
584.9671631,0.01389590371,584.9671631,0.01350929961,584.9671631,0.01376875211,584.9671631,0.01353998389,584.9671631,0.01330741215,584.9671631,0.01354097202,584.9671631,0.0136589203,584.9671631,0.01363664214,
584.5206299,0.0136606833,584.5206299,0.01345239766,584.5206299,0.01378347445,584.5206299,0.01352620404,584.5206299,0.01350972708,584.5206299,0.01337566786,584.5206299,0.01344940718,584.5206299,0.01348767057,
584.0740356,0.01372805983,584.0740356,0.01348318439,584.0740356,0.01354073174,584.0740356,0.01328720711,584.0740356,0.01333610713,584.0740356,0.01352014206,584.0740356,0.01319326833,584.0740356,0.01340957265,
583.4784546,0.01366802957,583.4784546,0.01348104794,583.4784546,0.01357659884,583.4784546,0.01322067436,583.4784546,0.01332302764,583.4784546,0.01318806503,583.4784546,0.01319326833,583.4784546,0.01334582269,
583.0317383,0.01349042077,583.0317383,0.01351586916,583.0317383,0.01335521974,583.0317383,0.01309572067,583.0317383,0.01319169346,583.0317383,0.01301505323,583.0317383,0.01317394897,583.0317383,0.01313728839,
582.4360352,0.0133326631,582.4360352,0.01325483341,582.4360352,0.01309900265,582.4360352,0.01324885525,582.4360352,0.01318737119,582.4360352,0.01331355143,582.4360352,0.01331699453,582.4360352,0.01294205338,
581.9891968,0.01367094181,581.9891968,0.01317522954,581.9891968,0.01300587691,581.9891968,0.01328899618,581.9891968,0.0130089717,581.9891968,0.01303841919,581.9891968,0.0131563656,581.9891968,0.01278121583,
581.5422974,0.01318246126,581.5422974,0.01298584603,581.5422974,0.01304295473,581.5422974,0.01322043408,581.5422974,0.01308248844,581.5422974,0.01323601883,581.5422974,0.01305613201,581.5422974,0.01305589173,
580.9463501,0.01316106133,580.9463501,0.01296616346,580.9463501,0.0128974393,580.9463501,0.01314828079,580.9463501,0.01301665325,580.9463501,0.01274386887,580.9463501,0.01294680126,580.9463501,0.0129800057,
580.4993286,0.0131359268,580.4993286,0.01310743298,580.4993286,0.01301150583,580.4993286,0.01294210739,580.4993286,0.01293343958,580.4993286,0.01301225182,580.4993286,0.01291991863,580.4993286,0.01278054994,
580.0523071,0.01309238654,580.0523071,0.01290783845,580.0523071,0.01278745476,580.0523071,0.01272326335,580.0523071,0.01262723375,580.0523071,0.01291559916,580.0523071,0.01259725448,580.0523071,0.01261278987,
579.4561157,0.01299131382,579.4561157,0.0128188068,579.4561157,0.01285856124,579.4561157,0.01263043191,579.4561157,0.01272403635,579.4561157,0.01297173742,579.4561157,0.01242458355,579.4561157,0.01272928715,
579.0089722,0.01303079072,579.0089722,0.01272608899,579.0089722,0.01271089539,579.0089722,0.01280078478,579.0089722,0.01252070162,579.0089722,0.01280579623,579.0089722,0.01263357699,579.0089722,0.01260071807,
578.5617065,0.01280179713,578.5617065,0.01258712821,578.5617065,0.01270033978,578.5617065,0.01241416857,578.5617065,0.01270002034,578.5617065,0.01262779348,578.5617065,0.01241190452,578.5617065,0.01274056267,
577.965332,0.01281979401,577.965332,0.01261798665,577.965332,0.01264319755,577.965332,0.01260516886,577.965332,0.01239578985,577.965332,0.01253266446,577.965332,0.01211099047,577.965332,0.01258006692,
577.5180054,0.0126111377,577.5180054,0.01237959601,577.5180054,0.01236353535,577.5180054,0.01263656095,577.5180054,0.01229695696,577.5180054,0.0123261176,577.5180054,0.01241230406,577.5180054,0.01228180528,
577.0706177,0.01269285008,577.0706177,0.01225815993,577.0706177,0.01252048835,577.0706177,0.01224577799,577.0706177,0.0121570956,577.0706177,0.01227203291,577.0706177,0.01228497364,577.0706177,0.01232321467,
576.473999,0.01274408214,576.473999,0.0123047065,576.473999,0.01209613774,576.473999,0.0121593317,576.473999,0.01226465683,576.473999,0.01209792122,576.473999,0.01230965927,576.473999,0.01234830171,
