pp_mecn_1mM,,pp_mecn_500uM,,pp_mecn_250uM,,pp_mecn_125uM,,pp_mecn_62uM,,pp_mecn_31uM,,pp_mecn_15uM,,pp_mecn_7uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
319.0411682,0.05868286639,319.0411682,0.04912862554,319.0411682,0.04509225488,319.0411682,0.04302530736,319.0411682,0.04193887115,319.0411682,0.04171309993,319.0411682,0.04137661308,319.0411682,0.04094286636,
318.5718689,0.05894295871,318.5718689,0.04925951734,318.5718689,0.04532651231,318.5718689,0.04299129546,318.5718689,0.04200262576,318.5718689,0.04177394137,318.5718689,0.04142371193,318.5718689,0.04114720598,
317.946106,0.05926221609,317.946106,0.04962765053,317.946106,0.0453312546,317.946106,0.04305994883,317.946106,0.04202612489,317.946106,0.04185888171,317.946106,0.04142345488,317.946106,0.04124434665,
317.4767456,0.05973539129,317.4767456,0.04973657429,317.4767456,0.04556003585,317.4767456,0.04319563136,317.4767456,0.04213378578,317.4767456,0.04180178791,317.4767456,0.04156671464,317.4767456,0.0412399061,
317.0073547,0.05970732495,317.0073547,0.04983283579,317.0073547,0.04557199776,317.0073547,0.04320057854,317.0073547,0.04209248722,317.0073547,0.04191412777,317.0073547,0.04167272523,317.0073547,0.04132542014,
316.5379333,0.06032384932,316.5379333,0.05021148175,316.5379333,0.04573984072,316.5379333,0.043304272,316.5379333,0.04215266928,316.5379333,0.04204822332,316.5379333,0.0416806452,316.5379333,0.04131551459,
316.0684814,0.06046780199,316.0684814,0.05039848387,316.0684814,0.04584670439,316.0684814,0.04337208718,316.0684814,0.04228016362,316.0684814,0.0421234034,316.0684814,0.04166893661,316.0684814,0.04139489308,
315.4425354,0.06115972623,315.4425354,0.05082967877,315.4425354,0.04606165364,315.4425354,0.04359454289,315.4425354,0.04233058169,315.4425354,0.04205923155,315.4425354,0.04180232808,315.4425354,0.04138219357,
314.9730225,0.0616158545,314.9730225,0.05092170462,314.9730225,0.04623009264,314.9730225,0.04378401861,314.9730225,0.04252924025,314.9730225,0.042415943,314.9730225,0.04198038578,314.9730225,0.04154144973,
314.503479,0.06201372296,314.503479,0.05128539354,314.503479,0.04642535374,314.503479,0.04391033202,314.503479,0.0425169915,314.503479,0.04242755845,314.503479,0.04213886335,314.503479,0.04177206382,
314.033905,0.0629588142,314.033905,0.05173849314,314.033905,0.04677777365,314.033905,0.04421043769,314.033905,0.04284979403,314.033905,0.0426238887,314.033905,0.04237858206,314.033905,0.0419347398,
313.5643311,0.06331876665,313.5643311,0.05204695091,313.5643311,0.04691340774,313.5643311,0.04429321736,313.5643311,0.04294374213,313.5643311,0.04265156016,313.5643311,0.04246452451,313.5643311,0.04199837893,
312.9381714,0.06375052035,312.9381714,0.05222359672,312.9381714,0.04693682864,312.9381714,0.04430571571,312.9381714,0.04282199591,312.9381714,0.04263625666,312.9381714,0.04232267663,312.9381714,0.04183981195,
312.4685059,0.06427039206,312.4685059,0.05233819783,312.4685059,0.04708009958,312.4685059,0.04446137324,312.4685059,0.04284156486,312.4685059,0.04272413254,312.4685059,0.04220686853,312.4685059,0.04184961691,
311.9988403,0.06453673542,311.9988403,0.0524652116,311.9988403,0.0471984297,311.9988403,0.04436735064,311.9988403,0.04277837276,311.9988403,0.0426444225,311.9988403,0.04228800908,311.9988403,0.0418676883,
311.5291138,0.06556966156,311.5291138,0.05287223682,311.5291138,0.04758778214,311.5291138,0.04454715177,311.5291138,0.04308579117,311.5291138,0.04285962135,311.5291138,0.04235803708,311.5291138,0.04211076722,
311.0593872,0.06630046666,311.0593872,0.05351095647,311.0593872,0.0478938818,311.0593872,0.04494415224,311.0593872,0.04342214763,311.0593872,0.04314233735,311.0593872,0.04275826365,311.0593872,0.04221542552,
310.4330444,0.06736568362,310.4330444,0.0541099757,310.4330444,0.0480562374,310.4330444,0.04506870359,310.4330444,0.0435975194,310.4330444,0.04331428185,310.4330444,0.04283088073,310.4330444,0.04234011471,
309.9632263,0.06746155024,309.9632263,0.05425187945,309.9632263,0.04803252965,309.9632263,0.0448323749,309.9632263,0.04337314516,309.9632263,0.0431464538,309.9632263,0.04256558418,309.9632263,0.04242447764,
309.4934082,0.06788594276,309.4934082,0.05418521911,309.4934082,0.04835601524,309.4934082,0.04482648894,309.4934082,0.04342987016,309.4934082,0.04306635261,309.4934082,0.04286485165,309.4934082,0.0421673581,
309.0235596,0.06955840439,309.0235596,0.05536230654,309.0235596,0.04892991111,309.0235596,0.04553930834,309.0235596,0.04383827746,309.0235596,0.04353530705,309.0235596,0.04308881983,309.0235596,0.042490758,
308.5536804,0.07030955702,308.5536804,0.05585512519,308.5536804,0.04905051365,308.5536804,0.04577953368,308.5536804,0.04387152568,308.5536804,0.04353298992,308.5536804,0.04313367605,308.5536804,0.04266946763,
307.927124,0.07159859687,307.927124,0.05641588569,307.927124,0.04952029139,307.927124,0.04593750462,307.927124,0.04411292076,307.927124,0.04375590011,307.927124,0.0432572253,307.927124,0.04278688505,
307.4571838,0.07232513279,307.4571838,0.05681497604,307.4571838,0.04970124736,307.4571838,0.04610252753,307.4571838,0.0441399999,307.4571838,0.04378207028,307.4571838,0.04339382797,307.4571838,0.04288190976,
306.9872437,0.07298994809,306.9872437,0.05714758486,306.9872437,0.04991045222,306.9872437,0.04627849534,306.9872437,0.04423064366,306.9872437,0.04382184148,306.9872437,0.043460913,306.9872437,0.04288176447,
306.5172424,0.07453891635,306.5172424,0.05788421631,306.5172424,0.0503883101,306.5172424,0.04637831822,306.5172424,0.04435181245,306.5172424,0.04385657609,306.5172424,0.04342967272,306.5172424,0.04289539531,
306.0472107,0.07543755323,306.0472107,0.05826849863,306.0472107,0.05048722029,306.0472107,0.04648524895,306.0472107,0.04441747069,306.0472107,0.04403467476,306.0472107,0.04354514927,306.0472107,0.04301993549,
305.577179,0.07633030415,305.577179,0.05875464156,305.577179,0.05070881546,305.577179,0.04672455788,305.577179,0.04449050874,305.577179,0.04402605072,305.577179,0.04358232394,305.577179,0.04289447889,
304.9504089,0.07842968404,304.9504089,0.05959780142,304.9504089,0.05109139532,304.9504089,0.04683803022,304.9504089,0.04458911717,304.9504089,0.04404074699,304.9504089,0.04353822395,304.9504089,0.04294568673,
304.4802856,0.07916581631,304.4802856,0.05994803086,304.4802856,0.05141061544,304.4802856,0.04694721103,304.4802856,0.04460756108,304.4802856,0.04408647493,304.4802856,0.04352746531,304.4802856,0.04299575463,
304.0101624,0.08124717325,304.0101624,0.06097610295,304.0101624,0.05179512873,304.0101624,0.04722662643,304.0101624,0.04475839064,304.0101624,0.04417412728,304.0101624,0.04353722557,304.0101624,0.04300532863,
303.5400085,0.08223047107,303.5400085,0.06157280877,303.5400085,0.05214279518,303.5400085,0.04728712142,303.5400085,0.04467902333,303.5400085,0.04418797046,303.5400085,0.04352643713,303.5400085,0.04289585352,
303.0698242,0.08342972398,303.0698242,0.06205749884,303.0698242,0.05235212669,303.0698242,0.04738174379,303.0698242,0.0447934866,303.0698242,0.04411495477,303.0698242,0.04355442151,303.0698242,0.04299629852,
302.4428406,0.08530748636,302.4428406,0.06325216591,302.4428406,0.05279526114,302.4428406,0.04759451002,302.4428406,0.04487318918,302.4428406,0.0440849252,302.4428406,0.04351934046,302.4428406,0.04282508045,
301.9725952,0.08663727343,301.9725952,0.06370216608,301.9725952,0.05304988846,301.9725952,0.04755341262,301.9725952,0.04484635219,301.9725952,0.04408779368,301.9725952,0.04349084198,301.9725952,0.04285396636,
301.5023193,0.08922233433,301.5023193,0.06498821825,301.5023193,0.05373946205,301.5023193,0.04805424437,301.5023193,0.04502184317,301.5023193,0.04434774071,301.5023193,0.0435574837,301.5023193,0.042970635,
301.0320435,0.09078072757,301.0320435,0.06596750021,301.0320435,0.05410091579,301.0320435,0.04813922942,301.0320435,0.04509963468,301.0320435,0.04427240789,301.0320435,0.04356443882,301.0320435,0.04286159202,
300.5617065,0.09216033667,300.5617065,0.06670633703,300.5617065,0.05436833948,300.5617065,0.04826042429,300.5617065,0.0451589711,300.5617065,0.04424603656,300.5617065,0.04360132664,300.5617065,0.04288516566,
299.9345703,0.09547647834,299.9345703,0.06855948269,299.9345703,0.05512066185,299.9345703,0.04871825501,299.9345703,0.04529123008,299.9345703,0.04430654645,299.9345703,0.04342595115,299.9345703,0.04286896437,
299.4641724,0.09679062665,299.4641724,0.06937985122,299.4641724,0.05548679829,299.4641724,0.04870406538,299.4641724,0.04544528574,299.4641724,0.04432850704,299.4641724,0.04351195693,299.4641724,0.04281951115,
298.9937439,0.1006965339,298.9937439,0.07099875808,298.9937439,0.05646685138,298.9937439,0.04944498092,298.9937439,0.04572586343,298.9937439,0.04451818392,298.9937439,0.04370299727,298.9937439,0.04295674711,
298.5233154,0.1029180586,298.5233154,0.07198222727,298.5233154,0.05708611384,298.5233154,0.04962767661,298.5233154,0.0458362028,298.5233154,0.04469623789,298.5233154,0.04365072772,298.5233154,0.04292159528,
298.0528564,0.1044150144,298.0528564,0.07278500497,298.0528564,0.05707321316,298.0528564,0.04940857738,298.0528564,0.04562182352,298.0528564,0.0443543084,298.0528564,0.04340941831,298.0528564,0.04246760532,
297.4255371,0.1078003198,297.4255371,0.07429346442,297.4255371,0.05782279,297.4255371,0.04982186109,297.4255371,0.04554143548,297.4255371,0.04431531951,297.4255371,0.04335043207,297.4255371,0.04230061918,
296.9549866,0.1098823473,296.9549866,0.07532075793,296.9549866,0.05829359964,296.9549866,0.04965649545,296.9549866,0.04535323754,296.9549866,0.04439140856,296.9549866,0.04334382713,296.9549866,0.04249503836,
296.484436,0.1144639477,296.484436,0.07783706486,296.484436,0.05973640457,296.484436,0.05060985312,296.484436,0.04623835534,296.484436,0.04455420747,296.484436,0.0433739461,296.484436,0.04260347411,
296.0138855,0.1177413538,296.0138855,0.07904158533,296.0138855,0.06059007347,296.0138855,0.0510956198,296.0138855,0.04647712409,296.0138855,0.0445102118,296.0138855,0.04347770661,296.0138855,0.04258180037,
295.5432739,0.121431753,295.5432739,0.08060223609,295.5432739,0.06140347198,295.5432739,0.05114914104,295.5432739,0.04650691524,295.5432739,0.04476665333,295.5432739,0.04352265969,295.5432739,0.04259347916,
295.0726318,0.1276486367,295.0726318,0.0840280205,295.0726318,0.0628606081,295.0726318,0.05247227848,295.0726318,0.0470231846,295.0726318,0.04506086558,295.0726318,0.04379395396,295.0726318,0.04288476706,
294.4450989,0.1316654086,294.4450989,0.0859048143,294.4450989,0.06389638782,294.4450989,0.0529887639,294.4450989,0.04734049365,294.4450989,0.04523256421,294.4450989,0.0439202413,294.4450989,0.04292279854,
293.9744263,0.1376870722,293.9744263,0.08894509077,293.9744263,0.06529224664,293.9744263,0.05349543691,293.9744263,0.04756438732,293.9744263,0.04510994256,293.9744263,0.04378519207,293.9744263,0.04265487567,
293.5036926,0.1440491229,293.5036926,0.09165986627,293.5036926,0.06681480259,293.5036926,0.05421246216,293.5036926,0.04786521196,293.5036926,0.04530157149,293.5036926,0.04373148084,293.5036926,0.0427425541,
293.032959,0.1489484012,293.032959,0.0939977169,293.032959,0.06824310124,293.032959,0.05496339872,293.032959,0.04826707765,293.032959,0.04543580115,293.032959,0.04387945682,293.032959,0.04280188307,
292.5621948,0.157139495,292.5621948,0.09807413816,292.5621948,0.07006306946,292.5621948,0.05593270436,292.5621948,0.04865179956,292.5621948,0.04572074488,292.5621948,0.04387407377,292.5621948,0.04282716662,
291.9344788,0.1641471088,291.9344788,0.1019288003,291.9344788,0.07174444199,291.9344788,0.05663495138,291.9344788,0.04911853746,291.9344788,0.04588030651,291.9344788,0.04400448129,291.9344788,0.04272490367,
291.4636536,0.1779680997,291.4636536,0.1077234223,291.4636536,0.0746511966,291.4636536,0.05820006132,291.4636536,0.04963966459,291.4636536,0.04606516659,291.4636536,0.04423517361,291.4636536,0.0427261591,
290.9927979,0.1870162487,290.9927979,0.1119658649,290.9927979,0.07679533958,290.9927979,0.05916113779,290.9927979,0.05016647279,290.9927979,0.04643532261,290.9927979,0.04406733438,290.9927979,0.04297309369,
290.5219116,0.1964834034,290.5219116,0.1167062074,290.5219116,0.07944130152,290.5219116,0.06061278284,290.5219116,0.05078524724,290.5219116,0.0467069149,290.5219116,0.04443447292,290.5219116,0.04294162989,
290.0510254,0.2146707028,290.0510254,0.1253472716,290.0510254,0.08427347988,290.0510254,0.06285513192,290.0510254,0.05212779343,290.0510254,0.04735374078,290.0510254,0.04487049207,290.0510254,0.04312298447,
289.4231262,0.2319522947,289.4231262,0.1334443688,289.4231262,0.08833830804,289.4231262,0.06479350477,289.4231262,0.05306779221,289.4231262,0.04788911343,289.4231262,0.04498546198,289.4231262,0.0433007814,
288.952179,0.2645783722,288.952179,0.1495926082,288.952179,0.09594808519,288.952179,0.06878928095,288.952179,0.05489157513,288.952179,0.04849984497,288.952179,0.04531125724,288.952179,0.04324204102,
288.4811707,0.2876337469,288.4811707,0.1601540595,288.4811707,0.1023498923,288.4811707,0.07165910304,288.4811707,0.05614908412,288.4811707,0.04928161204,288.4811707,0.0454649739,288.4811707,0.04334282503,
288.0101624,0.3151543438,288.0101624,0.1744517982,288.0101624,0.1090419292,288.0101624,0.07480526716,288.0101624,0.05765724555,288.0101624,0.04982915148,288.0101624,0.04578290135,288.0101624,0.04351756722,
287.5391541,0.3600960374,287.5391541,0.1942705214,287.5391541,0.1186698899,287.5391541,0.0800864473,287.5391541,0.05992030352,287.5391541,0.05098705366,287.5391541,0.04619833454,287.5391541,0.0436720252,
287.0680847,0.3845206499,287.0680847,0.2070480287,287.0680847,0.1245769635,287.0680847,0.08292508125,287.0680847,0.06126875058,287.0680847,0.05146793276,287.0680847,0.0464739278,287.0680847,0.04380328581,
286.4399719,0.4469097257,286.4399719,0.2388595194,286.4399719,0.1418093145,286.4399719,0.09089620411,286.4399719,0.06503418833,286.4399719,0.05338246375,286.4399719,0.04724723101,286.4399719,0.04391717538,
285.9688721,0.4771191478,285.9688721,0.2508719563,285.9688721,0.1483069211,285.9688721,0.09427402914,285.9688721,0.06694672257,285.9688721,0.05405872688,285.9688721,0.04775944352,285.9688721,0.0443617329,
285.4977112,0.5007402301,285.4977112,0.2656895816,285.4977112,0.1540363878,285.4977112,0.09755183756,285.4977112,0.06837455183,285.4977112,0.05498907715,285.4977112,0.04824714735,285.4977112,0.0445118472,
285.0265503,0.5371550322,285.0265503,0.281834811,285.0265503,0.1616817862,285.0265503,0.1015133485,285.0265503,0.07013969868,285.0265503,0.05596506596,285.0265503,0.0484501496,285.0265503,0.0445692651,
284.5553589,0.5476056337,284.5553589,0.2872792482,284.5553589,0.1646272093,284.5553589,0.1028549075,284.5553589,0.07091871649,284.5553589,0.05620552972,284.5553589,0.0486920476,284.5553589,0.04462758452,
283.927063,0.5639696717,283.927063,0.2948621511,283.927063,0.1685455739,283.927063,0.1047994792,283.927063,0.07170078158,283.927063,0.05653640255,283.927063,0.04878168181,283.927063,0.04470952228,
283.4558105,0.5698455572,283.4558105,0.2977410257,283.4558105,0.1697130948,283.4558105,0.1054372117,283.4558105,0.07190032303,283.4558105,0.05657210946,283.4558105,0.04885548353,283.4558105,0.04460885003,
282.9845581,0.5769286752,282.9845581,0.3010449111,282.9845581,0.171299994,282.9845581,0.1059739441,282.9845581,0.07219684869,282.9845581,0.05668600649,282.9845581,0.04860026389,282.9845581,0.04448735341,
282.5132446,0.5909402966,282.5132446,0.3072799146,282.5132446,0.1748913825,282.5132446,0.1073881984,282.5132446,0.07292613387,282.5132446,0.05693522096,282.5132446,0.0488021858,282.5132446,0.0445118174,
282.0419312,0.6006188393,282.0419312,0.3134251833,282.0419312,0.1768566966,282.0419312,0.108641997,282.0419312,0.07385408133,282.0419312,0.05705523491,282.0419312,0.04889456555,282.0419312,0.04444715008,
281.5705872,0.621681273,281.5705872,0.3250683546,281.5705872,0.1829600781,281.5705872,0.1122602522,281.5705872,0.07471188158,281.5705872,0.05794538558,281.5705872,0.04913998768,281.5705872,0.04476415738,
280.9421082,0.6563611031,280.9421082,0.3389224112,280.9421082,0.1908333451,280.9421082,0.1157778054,280.9421082,0.07679407299,280.9421082,0.05880955979,280.9421082,0.04964096844,280.9421082,0.04492296278,
280.4707031,0.6747890115,280.4707031,0.3487971425,280.4707031,0.1950437427,280.4707031,0.1182486862,280.4707031,0.07775834948,280.4707031,0.05941780657,280.4707031,0.04978667572,280.4707031,0.04493347183,
279.9992676,0.7076172233,279.9992676,0.3647337258,279.9992676,0.2040419132,279.9992676,0.1219594926,279.9992676,0.0796077475,279.9992676,0.06033485755,279.9992676,0.05022205785,279.9992676,0.04522322863,
279.527832,0.7261207104,279.527832,0.3757555187,279.527832,0.2083018571,279.527832,0.1242209747,279.527832,0.08071338385,279.527832,0.06065430492,279.527832,0.05058897287,279.527832,0.04527620226,
279.0563354,0.7605860829,279.0563354,0.3916561902,279.0563354,0.2161782682,279.0563354,0.1286676377,279.0563354,0.08296518773,279.0563354,0.06166066229,279.0563354,0.05086110905,279.0563354,0.04547546431,
278.4276733,0.8038305044,278.4276733,0.4114819169,278.4276733,0.2258622944,278.4276733,0.1333660185,278.4276733,0.08501560241,278.4276733,0.06280571222,278.4276733,0.05141160637,278.4276733,0.04555336758,
277.9561462,0.8236579895,277.9561462,0.4216996133,277.9561462,0.2312400192,277.9561462,0.1362652332,277.9561462,0.0862903744,277.9561462,0.06332340837,277.9561462,0.0515563339,277.9561462,0.0456314832,
277.4845886,0.8538621068,277.4845886,0.4357762933,277.4845886,0.2378225476,277.4845886,0.1397061497,277.4845886,0.08779294789,277.4845886,0.0641046837,277.4845886,0.05179352313,277.4845886,0.04577153921,
277.0130005,0.8674114347,277.0130005,0.442851752,277.0130005,0.2417837083,277.0130005,0.1412106454,277.0130005,0.08867399395,277.0130005,0.06437837332,277.0130005,0.05200992152,277.0130005,0.04583358392,
276.5414124,0.8879660964,276.5414124,0.4529278874,276.5414124,0.2464271486,276.5414124,0.1438484788,276.5414124,0.08981456608,276.5414124,0.06488799304,276.5414124,0.0523103103,276.5414124,0.04588283598,
276.0697632,0.9070782065,276.0697632,0.461058706,276.0697632,0.2508924305,276.0697632,0.14607656,276.0697632,0.09077284485,276.0697632,0.06539349258,276.0697632,0.05245396495,276.0697632,0.0459846966,
275.440918,0.9316088557,275.440918,0.4737884104,275.440918,0.2570482492,275.440918,0.1489242911,275.440918,0.09226715565,275.440918,0.06611845642,275.440918,0.05282525346,275.440918,0.04610269889,
274.9692078,0.9633464813,274.9692078,0.4891428053,274.9692078,0.2648226023,274.9692078,0.1534766257,274.9692078,0.09412897378,274.9692078,0.06694289297,274.9692078,0.05316397548,274.9692078,0.04622513801,
274.4975281,0.98508811,274.4975281,0.499758929,274.4975281,0.2700376213,274.4975281,0.1553012729,274.4975281,0.09508132935,274.4975281,0.06745574623,274.4975281,0.0532714799,274.4975281,0.04628658667,
274.0257874,1.015744686,274.0257874,0.5136636496,274.0257874,0.2772069573,274.0257874,0.1589474231,274.0257874,0.09697984159,274.0257874,0.06826233864,274.0257874,0.05352615193,274.0257874,0.0464309454,
273.5540161,1.038880825,273.5540161,0.5254244804,273.5540161,0.2828001082,273.5540161,0.1619012356,273.5540161,0.09814324975,273.5540161,0.06868672371,273.5540161,0.05383192748,273.5540161,0.04653232545,
272.9249878,1.060483098,272.9249878,0.5357820988,272.9249878,0.2875125408,272.9249878,0.1645578593,272.9249878,0.09932048619,272.9249878,0.06931775063,272.9249878,0.05404227972,272.9249878,0.04661952704,
272.453186,1.085093141,272.453186,0.5459681153,272.453186,0.2932401001,272.453186,0.1672309339,272.453186,0.1006986499,272.453186,0.07005595416,272.453186,0.05451056361,272.453186,0.04678916186,
271.9813538,1.095782876,271.9813538,0.5523943901,271.9813538,0.2962087691,271.9813538,0.1685266197,271.9813538,0.1013799757,271.9813538,0.07029936463,271.9813538,0.05449935421,271.9813538,0.04686490446,
271.509491,1.113030195,271.509491,0.5606693029,271.509491,0.2994573116,271.509491,0.1705145985,271.509491,0.1020648628,271.509491,0.07048078626,271.509491,0.0545459874,271.509491,0.04659378901,
271.0375977,1.13128686,271.0375977,0.5707015395,271.0375977,0.3051975667,271.0375977,0.1733605117,271.0375977,0.1035245135,271.0375977,0.07107262313,271.0375977,0.05476778373,271.0375977,0.04706613719,
270.5657043,1.148787379,270.5657043,0.579331696,270.5657043,0.3090083003,270.5657043,0.1756786555,270.5657043,0.1043733731,270.5657043,0.07180228084,270.5657043,0.05516545475,270.5657043,0.04716019705,
269.9364624,1.197681427,269.9364624,0.6032411456,269.9364624,0.3214763105,269.9364624,0.181522131,269.9364624,0.1074594408,269.9364624,0.07314524055,269.9364624,0.05571587384,269.9364624,0.04746584967,
269.4645081,1.216808319,269.4645081,0.614806354,269.4645081,0.326385498,269.4645081,0.1840061098,269.4645081,0.1087308303,269.4645081,0.07390054315,269.4645081,0.05618490651,269.4645081,0.04757282138,
268.9925232,1.263338566,268.9925232,0.6341329813,268.9925232,0.336489886,268.9925232,0.1890730262,268.9925232,0.1111668125,268.9925232,0.07497107983,268.9925232,0.05667202547,268.9925232,0.04784203321,
268.5205078,1.302002788,268.5205078,0.6558498144,268.5205078,0.3469796777,268.5205078,0.1944649965,268.5205078,0.1134484038,268.5205078,0.07633551955,268.5205078,0.05729547888,268.5205078,0.04811129346,
268.0484924,1.336427093,268.0484924,0.6724497676,268.0484924,0.3552255034,268.0484924,0.1990127414,268.0484924,0.1156662628,268.0484924,0.07727793604,268.0484924,0.05763040483,268.0484924,0.04833552986,
267.5764465,1.406737447,267.5764465,0.7058902383,267.5764465,0.3736468256,267.5764465,0.2080022842,267.5764465,0.1202419326,267.5764465,0.07955591381,267.5764465,0.05886383355,267.5764465,0.04886965081,
266.946991,1.461970806,266.946991,0.7323705554,266.946991,0.3864937127,266.946991,0.2143233716,266.946991,0.1231985465,266.946991,0.08084114641,266.946991,0.0595693849,266.946991,0.049269896,
266.4749146,1.522788405,266.4749146,0.7627524734,266.4749146,0.4011395574,266.4749146,0.2227875143,266.4749146,0.1274208874,266.4749146,0.08282426745,266.4749146,0.06062204018,266.4749146,0.04988997802,
266.0027771,1.58998239,266.0027771,0.7932175994,266.0027771,0.4175081849,266.0027771,0.2311938107,266.0027771,0.1312365383,266.0027771,0.08493145555,266.0027771,0.06156120449,266.0027771,0.05034938827,
265.5306091,1.639041424,265.5306091,0.8221746087,265.5306091,0.4306128919,265.5306091,0.2377148271,265.5306091,0.1342630535,265.5306091,0.08654889464,265.5306091,0.06231221184,265.5306091,0.05082383007,
265.0584412,1.771802068,265.0584412,0.8900197148,265.0584412,0.4617846608,265.0584412,0.2539549768,265.0584412,0.1424097866,265.0584412,0.09031941742,265.0584412,0.06408695132,265.0584412,0.05162028968,
264.428833,1.875971079,264.428833,0.9330858588,264.428833,0.4873983264,264.428833,0.2666501701,264.428833,0.1482097656,264.428833,0.09307419509,264.428833,0.06539806724,264.428833,0.05237271264,
263.956604,2.0068295,263.956604,1.003105402,263.956604,0.5198327899,263.956604,0.2831594348,263.956604,0.1558036953,263.956604,0.09675830603,263.956604,0.06685960293,263.956604,0.05279991031,
263.484375,2.146630287,263.484375,1.068381071,263.484375,0.5556283593,263.484375,0.2992651463,263.484375,0.1633563191,263.484375,0.100075461,263.484375,0.06842706352,263.484375,0.05339905992,
263.012085,2.244550705,263.012085,1.10892272,263.012085,0.5757184625,263.012085,0.311384052,263.012085,0.1685916781,263.012085,0.1030335873,263.012085,0.06959522516,263.012085,0.05386796966,
262.5397949,2.455210924,262.5397949,1.211102843,262.5397949,0.6312370896,262.5397949,0.3379306495,262.5397949,0.1809234619,262.5397949,0.1089169756,262.5397949,0.07217404991,262.5397949,0.05488211662,
262.0674744,2.56247735,262.0674744,1.284119844,262.0674744,0.6635245085,262.0674744,0.3543123007,262.0674744,0.1901410818,262.0674744,0.1122394353,262.0674744,0.07427229732,262.0674744,0.05568370968,
261.4376831,2.891613483,261.4376831,1.430965662,261.4376831,0.739392519,261.4376831,0.3917123377,261.4376831,0.2076658905,261.4376831,0.1206254289,261.4376831,0.07798226178,261.4376831,0.05734728649,
260.9653015,3.194535255,260.9653015,1.559336543,260.9653015,0.7964127064,260.9653015,0.4247124493,260.9653015,0.2228391767,260.9653015,0.1293637156,260.9653015,0.08185596764,260.9653015,0.05933927745,
260.4929199,3.34150672,260.4929199,1.622491598,260.4929199,0.8359042406,260.4929199,0.443457216,260.4929199,0.2313770652,260.4929199,0.1336198896,260.4929199,0.08431304991,260.4929199,0.06043531373,
260.0205078,4.14170599,260.0205078,1.786870003,260.0205078,0.9213143587,260.0205078,0.4847446084,260.0205078,0.2526290119,260.0205078,0.1443623304,260.0205078,0.0896589011,260.0205078,0.06323578954,
259.5480652,10,259.5480652,1.893079281,259.5480652,0.9674409032,259.5480652,0.5140423775,259.5480652,0.2662086189,259.5480652,0.1506641656,259.5480652,0.09238360077,259.5480652,0.06505538523,
259.075592,4.777209759,259.075592,2.000296354,259.075592,1.037341952,259.075592,0.5477449298,259.075592,0.2808257937,259.075592,0.1581999063,259.075592,0.09578152001,259.075592,0.06648544967,
258.4456177,10,258.4456177,2.299651146,258.4456177,1.186150789,258.4456177,0.6172408462,258.4456177,0.317245394,258.4456177,0.1777131259,258.4456177,0.1052751467,258.4456177,0.07148130238,
257.9730835,10,257.9730835,2.417383909,257.9730835,1.244760871,257.9730835,0.6516945362,257.9730835,0.332303077,257.9730835,0.1837390363,257.9730835,0.1088534445,257.9730835,0.07343868911,
257.5005493,4.804114819,257.5005493,2.65338397,257.5005493,1.367584109,257.5005493,0.7170110345,257.5005493,0.3629560471,257.5005493,0.1998028606,257.5005493,0.1168838739,257.5005493,0.07757342607,
257.0280151,10,257.0280151,2.76686883,257.0280151,1.44276917,257.0280151,0.755782485,257.0280151,0.3810093105,257.0280151,0.2079406083,257.0280151,0.1214009076,257.0280151,0.07962621748,
256.5554199,10,256.5554199,2.90728879,256.5554199,1.507831097,256.5554199,0.785754323,256.5554199,0.4004560113,256.5554199,0.2171123624,256.5554199,0.1255799383,256.5554199,0.08223119378,
255.9252777,10,255.9252777,3.200361252,255.9252777,1.669739127,255.9252777,0.8682786226,255.9252777,0.4375412464,255.9252777,0.2366661131,255.9252777,0.1358261406,255.9252777,0.0867678076,
255.4526367,10,255.4526367,3.284558535,255.4526367,1.725325704,255.4526367,0.9013986588,255.4526367,0.4538090229,255.4526367,0.2450790256,255.4526367,0.1386672705,255.4526367,0.08897580951,
254.9799805,10,254.9799805,3.589171886,254.9799805,1.867669702,254.9799805,0.9708843231,254.9799805,0.4888623655,254.9799805,0.2612054646,254.9799805,0.1475001872,254.9799805,0.09256600589,
254.507309,10,254.507309,3.608589172,254.507309,1.94699049,254.507309,1.010757685,254.507309,0.5070170164,254.507309,0.2710680068,254.507309,0.1519405246,254.507309,0.09460870177,
254.0346069,10,254.0346069,4.162714481,254.0346069,2.019619465,254.0346069,1.045984507,254.0346069,0.5271579623,254.0346069,0.2791582644,254.0346069,0.1563819498,254.0346069,0.09690347314,
253.5618896,10,253.5618896,10,253.5618896,2.148276567,253.5618896,1.111228347,253.5618896,0.5568797588,253.5618896,0.2943254709,253.5618896,0.1633566916,253.5618896,0.1002782136,
252.9315643,10,252.9315643,4.748535156,252.9315643,2.252084255,252.9315643,1.158403277,252.9315643,0.574914217,252.9315643,0.3045563102,252.9315643,0.1683313549,252.9315643,0.1030108184,
252.458786,10,252.458786,4.529129028,252.458786,2.352384806,252.458786,1.208648562,252.458786,0.6014040709,252.458786,0.3168180585,252.458786,0.174079448,252.458786,0.105575271,
