pmppp_10uM,,pmppp_20uM,,pmppp_30uM,,pmppp_40uM,,pmppp_50uM,,pmppp_60uM,,pmppp_70uM,,pmppp_80uM,,pmppp_90uM,,pmppp_100uM,,pmppp_110uM,,pmppp_120uM,,pmppp_130uM,,pmppp_140uM,,pmppp_150uM,,pmppp_160uM,,pmppp_170uM,,pmppp_180uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
780.4700317,-0.000769425591,780.4700317,-0.001613061642,780.4700317,-0.0008442521794,780.4700317,-0.001176578691,780.4700317,-0.000952800212,780.4700317,8.923809946E-5,780.4700317,0.001003618701,780.4700317,0.0008026367868,780.4700317,0.0007829274982,780.4700317,-0.001274823095,780.4700317,-0.001434196951,780.4700317,-0.001304865,780.4700317,-0.001866864273,780.4700317,-0.001282204641,780.4700317,1.08981294E-5,780.4700317,8.727036766E-5,780.4700317,0.0003376583627,780.4700317,-0.001963560935,
780.0501709,-0.0004558197106,780.0501709,-0.001899494091,780.0501709,-0.001303935889,780.0501709,-0.001506432658,780.0501709,-0.002450119937,780.0501709,-0.0007702524308,780.0501709,0.0009270852315,780.0501709,0.001040774863,780.0501709,-0.0002568681375,780.0501709,-0.0009312064503,780.0501709,-0.00129340589,780.0501709,-0.002175229136,780.0501709,-0.002392560709,780.0501709,-0.000870913791,780.0501709,3.96591131E-5,780.0501709,0.0005748934927,780.0501709,0.0007235975936,780.0501709,-0.001994173741,
779.4902954,-0.000776247296,779.4902954,-0.001387237338,779.4902954,-0.001062870491,779.4902954,-0.001227536355,779.4902954,-0.00126124674,779.4902954,-0.001242197934,779.4902954,0.0006320514367,779.4902954,0.0005963559961,779.4902954,7.070033462E-5,779.4902954,-0.001559105585,779.4902954,-0.001142035704,779.4902954,-0.001535478397,779.4902954,-0.00225388282,779.4902954,-0.001029196428,779.4902954,0.0001313134853,779.4902954,-0.0001302386663,779.4902954,0.0005660807365,779.4902954,-0.002054413781,
778.9302368,-0.001021242351,778.9302368,-0.001703471993,778.9302368,-0.0009721717215,778.9302368,-0.001485485584,778.9302368,-0.00183320092,778.9302368,-0.00105972006,778.9302368,0.001130227,778.9302368,0.0005698649911,778.9302368,-0.0002156283444,778.9302368,-0.001419903245,778.9302368,-0.001421244815,778.9302368,-0.001931863721,778.9302368,-0.00205266173,778.9302368,-0.00109184254,778.9302368,0.0004658606777,778.9302368,0.0003869345819,778.9302368,0.0002335283207,778.9302368,-0.001604447723,
778.5101929,-0.0009724299889,778.5101929,-0.001623635413,778.5101929,-0.0008505560691,778.5101929,-0.001472792937,778.5101929,-0.001350801322,778.5101929,-0.001279365621,778.5101929,0.000973289134,778.5101929,0.0006716386997,778.5101929,-0.0001588072628,778.5101929,-0.001097058412,778.5101929,-0.001512572169,778.5101929,-0.00181799219,778.5101929,-0.001748644281,778.5101929,-0.001201774343,778.5101929,6.526342622E-5,778.5101929,7.61373085E-5,778.5101929,0.000144079313,778.5101929,-0.002323510591,
777.9499512,-0.0007586242282,777.9499512,-0.002234619809,777.9499512,-0.0008230663952,777.9499512,-0.001664380776,777.9499512,-0.002079043305,777.9499512,-0.001486930298,777.9499512,0.000839334738,777.9499512,1.705918839E-5,777.9499512,-0.0003923575277,777.9499512,-0.001966137905,777.9499512,-0.00213870476,777.9499512,-0.00214725663,777.9499512,-0.001944697578,777.9499512,-0.001257117023,777.9499512,-0.000169571751,777.9499512,-7.361345342E-5,777.9499512,0.0003997338354,777.9499512,-0.001626678626,
777.5296631,-0.001098814188,777.5296631,-0.002018497558,777.5296631,-0.0008693120908,777.5296631,-0.00168361736,777.5296631,-0.001644111704,777.5296631,-0.001580977696,777.5296631,0.0004277173139,777.5296631,0.0002066191664,777.5296631,-0.0007168635493,777.5296631,-0.001950521604,777.5296631,-0.001290515298,777.5296631,-0.002707086969,777.5296631,-0.002486258047,777.5296631,-0.001415207284,777.5296631,-0.0003338523966,777.5296631,-0.0002582651505,777.5296631,-0.0003829951747,777.5296631,-0.001933564665,
776.9692383,-0.000560018234,776.9692383,-0.001743230037,776.9692383,-0.001191603369,776.9692383,-0.00186872005,776.9692383,-0.002037203172,776.9692383,-0.001436622231,776.9692383,0.0009187321994,776.9692383,0.0002739340416,776.9692383,-0.0009441215079,776.9692383,-0.001444723457,776.9692383,-0.001568236272,776.9692383,-0.002260269364,776.9692383,-0.002509421669,776.9692383,-0.00162121118,776.9692383,0.000205868113,776.9692383,-0.0001793009724,776.9692383,-5.596185656E-5,776.9692383,-0.00229039765,
776.5488281,0.0001981764071,776.5488281,-0.002313726349,776.5488281,-0.0008607350755,776.5488281,-0.001869080937,776.5488281,-0.001426663133,776.5488281,-0.00187521521,776.5488281,0.0006463874597,776.5488281,-0.0002077628451,776.5488281,-0.0006310553872,776.5488281,-0.001469439245,776.5488281,-0.001659429632,776.5488281,-0.002612665528,776.5488281,-0.001960726455,776.5488281,-0.00177855033,776.5488281,1.566129322E-5,776.5488281,0.0001152855184,776.5488281,-0.0002377234341,776.5488281,-0.001917431713,
775.9881592,-6.626302638E-5,775.9881592,-0.002226430224,775.9881592,-0.001235280186,775.9881592,-0.001966911135,775.9881592,-0.001443639863,775.9881592,-0.001787882647,775.9881592,0.0006521427422,775.9881592,4.641602209E-5,775.9881592,-0.0007843609201,775.9881592,-0.002056371653,775.9881592,-0.001835108385,775.9881592,-0.00221154443,775.9881592,-0.002417891985,775.9881592,-0.001133980346,775.9881592,-1.822333979E-5,775.9881592,-2.024235619E-5,775.9881592,0.000173729597,775.9881592,-0.002257333603,
775.567627,-0.0006352427881,775.567627,-0.001960365567,775.567627,-0.001376967411,775.567627,-0.001630392158,775.567627,-0.001846140716,775.567627,-0.001181483734,775.567627,0.000517302542,775.567627,0.000148999301,775.567627,-0.001089725294,775.567627,-0.001808763715,775.567627,-0.002038903534,775.567627,-0.002074406017,775.567627,-0.002934128977,775.567627,-0.001457726466,775.567627,4.509569771E-5,775.567627,0.0001021839344,775.567627,-9.87178646E-5,775.567627,-0.00241768593,
775.0067749,-0.0006475980044,775.0067749,-0.00215158402,775.0067749,-0.001560601639,775.0067749,-0.001439924701,775.0067749,-0.001934337779,775.0067749,-0.001454733778,775.0067749,0.001063817297,775.0067749,0.0004091132723,775.0067749,-0.0008845023694,775.0067749,-0.001486569061,775.0067749,-0.002140456345,775.0067749,-0.001966447104,775.0067749,-0.002087699249,775.0067749,-0.001862843405,775.0067749,-0.0002670610556,775.0067749,-0.0003077268775,775.0067749,-0.0001337580907,775.0067749,-0.002158074873,
774.4458008,-0.0001998454536,774.4458008,-0.001783397049,774.4458008,-0.001385224634,774.4458008,-0.001390230493,774.4458008,-0.001844851882,774.4458008,-0.001595833572,774.4458008,0.0003556634765,774.4458008,-9.002206934E-5,774.4458008,-0.0009166894597,774.4458008,-0.001742766006,774.4458008,-0.001692126621,774.4458008,-0.001798503799,774.4458008,-0.002344623208,774.4458008,-0.002071829746,774.4458008,-0.0003417673579,774.4458008,-0.0005658608861,774.4458008,-0.000304053654,774.4458008,-0.002478021663,
774.0249634,-0.0003206605033,774.0249634,-0.001928719692,774.0249634,-0.001167749637,774.0249634,-0.001528565423,774.0249634,-0.001893308479,774.0249634,-0.001769527211,774.0249634,0.0003985160729,774.0249634,0.0001163989073,774.0249634,-0.001921916031,774.0249634,-0.001824849052,774.0249634,-0.002254655352,774.0249634,-0.002318566898,774.0249634,-0.002525944496,774.0249634,-0.001501428196,774.0249634,-0.000635811477,774.0249634,-0.0004998808727,774.0249634,-0.0006339504034,774.0249634,-0.002614260884,
773.4638062,-0.0009613237926,773.4638062,-0.002048333408,773.4638062,-0.001299806521,773.4638062,-0.001856966526,773.4638062,-0.0018765555,773.4638062,-0.001395597472,773.4638062,0.0008499426767,773.4638062,-0.0001359835878,773.4638062,-0.00108884729,773.4638062,-0.001469645533,773.4638062,-0.00196201494,773.4638062,-0.002289316151,773.4638062,-0.002048075665,773.4638062,-0.001319523901,773.4638062,-0.0005278564058,773.4638062,-0.0001471626747,773.4638062,8.742571663E-5,773.4638062,-0.001970415702,
773.0427856,-0.001316375332,773.0427856,-0.002150965622,773.0427856,-0.001184943016,773.0427856,-0.001401428948,773.0427856,-0.001801855047,773.0427856,-0.001643338124,773.0427856,0.0003058468283,773.0427856,-0.0001553398033,773.0427856,-0.001622552285,773.0427856,-0.001714662416,773.0427856,-0.002239255467,773.0427856,-0.002590588061,773.0427856,-0.002327733207,773.0427856,-0.00131859479,773.0427856,-0.0007304052124,773.0427856,-3.851661313E-5,773.0427856,-5.880893877E-5,773.0427856,-0.002062400337,
772.4814453,-0.001101292903,772.4814453,-0.002493104199,772.4814453,-0.001468923176,772.4814453,-0.002150914166,772.4814453,-0.002088163048,772.4814453,-0.001554153278,772.4814453,0.0003203793312,772.4814453,-0.0002629218216,772.4814453,-0.00128318544,772.4814453,-0.001774270786,772.4814453,-0.002213244326,772.4814453,-0.002334272955,772.4814453,-0.002299976302,772.4814453,-0.0009286750574,772.4814453,-0.0004609914322,772.4814453,-0.0004528717836,772.4814453,-0.0008462156984,772.4814453,-0.00217322004,
772.0603027,-0.0009436565451,772.0603027,-0.002054516692,772.0603027,-0.001326698228,772.0603027,-0.00166180206,772.0603027,-0.002329741605,772.0603027,-0.001858306932,772.0603027,0.0009834852535,772.0603027,5.185269038E-5,772.0603027,-0.001113015227,772.0603027,-0.001664844924,772.0603027,-0.002382520586,772.0603027,-0.002465306548,772.0603027,-0.002451098058,772.0603027,-0.001085129101,772.0603027,-0.0007284928579,772.0603027,-0.0004191503685,772.0603027,-0.0006761843106,772.0603027,-0.00160042441,
771.4986572,-0.001603055047,771.4986572,-0.002635565354,771.4986572,-0.001752769458,771.4986572,-0.001687794691,771.4986572,-0.002051476622,771.4986572,-0.001747200498,771.4986572,0.0006796758389,771.4986572,-0.0002460540854,771.4986572,-0.001219379483,771.4986572,-0.001707700663,771.4986572,-0.002022465458,771.4986572,-0.00255456171,771.4986572,-0.002987811575,771.4986572,-0.00104758318,771.4986572,-0.0004231846542,771.4986572,-0.0004700935388,771.4986572,-0.0006966536166,771.4986572,-0.002444302663,
770.9369507,-0.001284166239,770.9369507,-0.001882844372,770.9369507,-0.001244779094,770.9369507,-0.001755502308,770.9369507,-0.002492177766,770.9369507,-0.001666804659,770.9369507,0.0004351539828,770.9369507,-0.0005574329407,770.9369507,-0.00165416894,770.9369507,-0.001967426389,770.9369507,-0.002088163048,770.9369507,-0.002469733823,770.9369507,-0.002476425841,770.9369507,-0.001511953073,770.9369507,-0.0006044824258,770.9369507,-0.0004302187299,770.9369507,-0.000845388975,770.9369507,-0.002254964318,
770.515564,-0.001378051238,770.515564,-0.002374694217,770.515564,-0.0008800589712,770.515564,-0.001417581108,770.515564,-0.00197252864,770.515564,-0.00178906857,770.515564,0.0005909384345,770.515564,-0.0001362423645,770.515564,-0.001415000879,770.515564,-0.001704142429,770.515564,-0.002063585445,770.515564,-0.002383653307,770.515564,-0.002431895584,770.515564,-0.001636736211,770.515564,-0.0001938426431,770.515564,-0.0002643188345,770.515564,-0.0007731465157,770.515564,-0.002556466032,
769.9536743,-0.00145881006,769.9536743,-0.002458871575,769.9536743,-0.001600321266,769.9536743,-0.001615124871,769.9536743,-0.002611739328,769.9536743,-0.001524799271,769.9536743,0.0002384752297,769.9536743,-0.0001302904129,769.9536743,-0.001199967344,769.9536743,-0.002154159825,769.9536743,-0.002184037818,769.9536743,-0.002496347297,769.9536743,-0.002270209137,769.9536743,-0.002056423342,769.9536743,-0.0002599208674,769.9536743,0.0001844249055,769.9536743,-0.001587322447,769.9536743,-0.002542260569,
769.5321045,-0.00156565709,769.5321045,-0.002233795822,769.5321045,-0.0008419269579,769.5321045,-0.001892329194,769.5321045,-0.002171829343,769.5321045,-0.001146734459,769.5321045,0.0005069359322,769.5321045,-0.000291533448,769.5321045,-0.001700841938,769.5321045,-0.001562046004,769.5321045,-0.002216386376,769.5321045,-0.002670247108,769.5321045,-0.002501082839,769.5321045,-0.002237092238,769.5321045,-0.0006160630728,769.5321045,-8.665757923E-5,769.5321045,-0.001265428145,769.5321045,-0.002365992405,
768.9699707,-0.001448851428,768.9699707,-0.002226842334,768.9699707,-0.001381715294,768.9699707,-0.002180431969,768.9699707,-0.001955263317,768.9699707,-0.001498281024,768.9699707,0.0003320626856,768.9699707,0.0001552917965,768.9699707,-0.001486878609,768.9699707,-0.00192315306,768.9699707,-0.002166214166,768.9699707,-0.002484353259,768.9699707,-0.002975985641,768.9699707,-0.002256355016,768.9699707,-0.000679492543,768.9699707,0.0006114944699,768.9699707,-0.001659739064,768.9699707,-0.002367331181,
768.5483398,-0.001208744245,768.5483398,-0.002858530032,768.5483398,-0.001516596298,768.5483398,-0.002222567331,768.5483398,-0.002208248014,768.5483398,-0.001337588648,768.5483398,0.0002240231697,768.5483398,6.461618614E-5,768.5483398,-0.00155993097,768.5483398,-0.002107896144,768.5483398,-0.001790615264,768.5483398,-0.002458768664,768.5483398,-0.002250895603,768.5483398,-0.001984691247,768.5483398,-0.0005071722553,768.5483398,0.0005938156974,768.5483398,-0.001519537065,768.5483398,-0.002424687846,
767.9859619,-0.001604705583,767.9859619,-0.002258569701,767.9859619,-0.001503233914,767.9859619,-0.002100940561,767.9859619,-0.002337877639,767.9859619,-0.0007794514531,767.9859619,0.0006771091139,767.9859619,0.0006877649575,767.9859619,-0.001599341165,767.9859619,-0.002051785821,767.9859619,-0.002268509706,767.9859619,-0.002213038271,767.9859619,-0.002535260748,767.9859619,-0.001864183694,767.9859619,-0.0005617244751,767.9859619,0.00013781288,767.9859619,-0.001686711679,767.9859619,-0.002704926068,
767.5641479,-0.001260627294,767.5641479,-0.002155756811,767.5641479,-0.001071340288,767.5641479,-0.001997574931,767.5641479,-0.002453672234,767.5641479,-0.001423566951,767.5641479,0.0006077357102,767.5641479,0.001045575249,767.5641479,-0.001114357845,767.5641479,-0.002111244947,767.5641479,-0.001921452116,767.5641479,-0.002206548117,767.5641479,-0.001959386514,767.5641479,-0.001849079155,767.5641479,-0.0003741498804,767.5641479,4.328349678E-5,767.5641479,-0.00196577725,767.5641479,-0.002179453149,
767.0015869,-0.001107644755,767.0015869,-0.002276955871,767.0015869,-0.001380167087,767.0015869,-0.001878462848,767.0015869,-0.002433542861,767.0015869,-0.001479655271,767.0015869,0.0002264318173,767.0015869,0.0007243235596,767.0015869,-0.001686814823,767.0015869,-0.002201551571,767.0015869,-0.001841913443,767.0015869,-0.002149729291,767.0015869,-0.002574994229,767.0015869,-0.001948563149,767.0015869,-0.0004614051722,767.0015869,-0.0003871849913,767.0015869,-0.001571125118,767.0015869,-0.002497582696,
766.4389038,-0.0013899724,766.4389038,-0.002393127186,766.4389038,-0.001642512856,766.4389038,-0.002120055025,766.4389038,-0.002430814318,766.4389038,-0.001203426509,766.4389038,0.0004217058886,766.4389038,0.0003799391852,766.4389038,-0.001658088644,766.4389038,-0.001945006778,766.4389038,-0.002330565359,766.4389038,-0.002393178642,766.4389038,-0.002526459051,766.4389038,-0.001781592378,766.4389038,-0.0005230474053,766.4389038,0.0004005888477,766.4389038,-0.00186990574,766.4389038,-0.002460107207,
766.0168457,-0.001300116186,766.0168457,-0.002058793558,766.0168457,-0.0009824511362,766.0168457,-0.001735856291,766.0168457,-0.002645908389,766.0168457,-0.0009899927536,766.0168457,0.001052114298,766.0168457,0.0001835444127,766.0168457,-0.001105579082,766.0168457,-0.001871761517,766.0168457,-0.001935214037,766.0168457,-0.002226224402,766.0168457,-0.002558988053,766.0168457,-0.001974590123,766.0168457,-0.0006621240173,766.0168457,0.001174272271,766.0168457,-0.002097952412,766.0168457,-0.002456451999,
765.4539185,-0.001604550867,765.4539185,-0.002214222914,765.4539185,-0.001496784738,765.4539185,-0.001729152747,765.4539185,-0.002582559595,765.4539185,-0.001206885558,765.4539185,0.0003473732795,765.4539185,2.847457381E-7,765.4539185,-0.001411285368,765.4539185,-0.001702749985,765.4539185,-0.00179288385,765.4539185,-0.002304405207,765.4539185,-0.002159877913,765.4539185,-0.001880730968,765.4539185,-0.0004519408685,765.4539185,0.0009007815388,765.4539185,-0.001863513491,765.4539185,-0.002189086052,
765.0316772,-0.001321175485,765.0316772,-0.00229776185,765.0316772,-0.001273584203,765.0316772,-0.00197536312,765.0316772,-0.002222773386,765.0316772,-0.001281378791,765.0316772,0.0008867743309,765.0316772,-0.0002143864403,765.0316772,-0.001120502944,765.0316772,-0.002160032513,765.0316772,-0.001905576442,765.0316772,-0.002421650337,765.0316772,-0.002343439031,765.0316772,-0.002084916923,765.0316772,-0.0007205849397,765.0316772,0.001488687936,765.0316772,-0.001957067056,765.0316772,-0.002205929952,
764.4686279,-0.001474031364,764.4686279,-0.002509010024,764.4686279,-0.001202651998,764.4686279,-0.002219631337,764.4686279,-0.002063173335,764.4686279,-0.001316633425,764.4686279,0.001201163512,764.4686279,2.091636634E-5,764.4686279,-0.001367006917,764.4686279,-0.001884803292,764.4686279,-0.001651332364,764.4686279,-0.001837995369,764.4686279,-0.001940625836,764.4686279,-0.00177308498,764.4686279,-2.360736107E-5,764.4686279,0.001575426548,764.4686279,-0.002005974995,764.4686279,-0.002186974045,
764.0462036,-0.001115132472,764.0462036,-0.002390810288,764.0462036,-0.0009046518244,764.0462036,-0.001958871027,764.0462036,-0.002414442366,764.0462036,-0.002029215917,764.0462036,0.0007115147891,764.0462036,-0.0002424320701,764.0462036,-0.001321227173,764.0462036,-0.001897896174,764.0462036,-0.001615898567,764.0462036,-0.002388287336,764.0462036,-0.002375003183,764.0462036,-0.002042871434,764.0462036,-0.0006609350676,764.0462036,0.001009534462,764.0462036,-0.001981702168,764.0462036,-0.002050240058,
763.4829102,-0.001040404197,763.4829102,-0.002465769881,763.4829102,-0.001057499321,763.4829102,-0.002030401258,763.4829102,-0.002174559515,763.4829102,-0.001347859506,763.4829102,0.0008991733193,763.4829102,0.0002359370264,763.4829102,-0.00130068406,763.4829102,-0.002250432037,763.4829102,-0.0019050095,763.4829102,-0.002149420325,763.4829102,-0.002159877913,763.4829102,-0.001908669132,763.4829102,-0.000649975962,763.4829102,0.0005429609446,763.4829102,-0.002161474898,763.4829102,-0.00263479352,
763.0603638,-0.0004821431648,763.0603638,-0.00214751414,763.0603638,-0.001260730554,763.0603638,-0.001866554958,763.0603638,-0.002137931995,763.0603638,-0.001244521001,763.0603638,0.001336865476,763.0603638,-0.0002078663383,763.0603638,-0.001427179202,763.0603638,-0.002103156177,763.0603638,-0.002231529448,763.0603638,-0.00239827577,763.0603638,-0.002288183197,763.0603638,-0.001590469037,763.0603638,-1.44441301E-5,763.0603638,0.0001467982511,763.0603638,-0.001996750478,763.0603638,-0.002518789843,
762.4968872,-0.0006669314462,762.4968872,-0.002497376641,762.4968872,-0.001135632745,762.4968872,-0.00221509859,762.4968872,-0.002370060189,762.4968872,-0.001556990552,762.4968872,0.001277745352,762.4968872,7.489456038E-5,762.4968872,-0.001351988409,762.4968872,-0.002006387338,762.4968872,-0.00184758415,762.4968872,-0.002286174567,762.4968872,-0.002196761081,762.4968872,-0.0018196936,762.4968872,-0.0001593765483,762.4968872,0.000358850084,762.4968872,-0.002169356681,762.4968872,-0.002549775178,
761.9332886,-0.0002608004725,761.9332886,-0.00214751414,761.9332886,-0.001618683804,761.9332886,-0.002082134597,761.9332886,-0.002059978666,761.9332886,-0.001524180174,761.9332886,0.0008463634294,761.9332886,-0.0001916691836,761.9332886,-0.001192687545,761.9332886,-0.001794482232,761.9332886,-0.00206600735,761.9332886,-0.002177959308,761.9332886,-0.001949851634,761.9332886,-0.001709041419,761.9332886,-0.0005719619803,761.9332886,2.32203347E-5,761.9332886,-0.001742147258,761.9332886,-0.002254191786,
761.510498,-0.000514825515,761.510498,-0.00200370769,761.510498,-0.001270745066,761.510498,-0.001924080891,761.510498,-0.002303993329,761.510498,-0.00174750993,761.510498,0.001058393973,761.510498,1.685209281E-5,761.510498,-0.001667887787,761.510498,-0.001695066108,761.510498,-0.001713373233,761.510498,-0.002410632558,761.510498,-0.002149935346,761.510498,-0.001635704655,761.510498,6.531520921E-5,761.510498,-0.0005119814305,761.510498,-0.001997987274,761.510498,-0.002047251211,
760.9466553,-0.0009689173894,760.9466553,-0.001426095492,760.9466553,-0.001119108638,760.9466553,-0.001708783559,760.9466553,-0.002242912306,760.9466553,-0.001862740261,760.9466553,0.001598887262,760.9466553,-5.301122656E-5,760.9466553,-0.001483731321,760.9466553,-0.001916452427,760.9466553,-0.001630753279,760.9466553,-0.001835417701,760.9466553,-0.002051218878,760.9466553,-0.001577624702,760.9466553,-0.0006224219105,760.9466553,-0.0002049167524,760.9466553,-0.002047972754,760.9466553,-0.00177659106,
760.5237427,-0.001178334234,760.5237427,-0.002022568602,760.5237427,-0.001406486263,760.5237427,-0.001778344158,760.5237427,-0.002126134234,760.5237427,-0.001449522329,760.5237427,0.001321416115,760.5237427,-7.288876805E-5,760.5237427,-0.00154497067,760.5237427,-0.002219476737,760.5237427,-0.001569422777,760.5237427,-0.001800102065,760.5237427,-0.001919235801,760.5237427,-0.001878772164,760.5237427,-1.061311741E-5,760.5237427,-0.000420288241,760.5237427,-0.002521208953,760.5237427,-0.002056010999,
759.9597168,-0.001299600117,759.9597168,-0.002225451637,759.9597168,-0.001889133244,759.9597168,-0.001903205412,759.9597168,-0.002153799171,759.9597168,-0.001642925432,759.9597168,0.0006184676313,759.9597168,-9.002206934E-5,759.9597168,-0.001393223647,759.9597168,-0.001762617962,759.9597168,-0.001816187752,759.9597168,-0.001871503773,759.9597168,-0.001688568271,759.9597168,-0.00164096558,759.9597168,-0.000131015011,759.9597168,-0.0003192119766,759.9597168,-0.002099137288,759.9597168,-0.002616679529,
759.5366211,-0.001634415239,759.5366211,-0.002346219495,759.5366211,-0.001227588044,759.5366211,-0.002198718488,759.5366211,-0.00203400827,759.5366211,-0.001732607605,759.5366211,0.000579118554,759.5366211,0.0002572791709,759.5366211,-0.00147428934,759.5366211,-0.002007624134,759.5366211,-0.001848872984,759.5366211,-0.002317948965,759.5366211,-0.001870318083,759.5366211,-0.002185171004,759.5366211,-0.0005599147989,759.5366211,-0.000246364536,759.5366211,-0.00210568076,759.5366211,-0.002141898731,
758.9723511,-0.00178752176,758.9723511,-0.002233383711,758.9723511,-0.001720953616,758.9723511,-0.001886762097,758.9723511,-0.002327527152,758.9723511,-0.001923823147,758.9723511,0.000291936507,758.9723511,0.0001927897101,758.9723511,-0.001349923899,758.9723511,-0.002141280565,758.9723511,-0.001959747169,758.9723511,-0.002658875426,758.9723511,-0.002171211177,758.9723511,-0.002310378943,758.9723511,-0.0002552641672,758.9723511,-0.000652043731,758.9723511,-0.002244509058,758.9723511,-0.002239049412,
758.5491333,-0.001473773271,758.5491333,-0.002357238904,758.5491333,-0.001566276071,758.5491333,-0.00206296728,758.5491333,-0.002336023841,758.5491333,-0.001795513323,758.5491333,0.000406185427,758.5491333,-0.000127650841,758.5491333,-0.001449419069,758.5491333,-0.002349257702,758.5491333,-0.002073426964,758.5491333,-0.002389317146,758.5491333,-0.002508855425,758.5491333,-0.001649527228,758.5491333,-0.0004317186249,758.5491333,-0.001028524945,758.5491333,-0.002224936616,758.5491333,-0.002413464244,
757.9846802,-0.001650455524,757.9846802,-0.002187798265,757.9846802,-0.001469284412,757.9846802,-0.002169150626,757.9846802,-0.002228851197,757.9846802,-0.00232299557,757.9846802,0.0005145035102,757.9846802,0.0004536036577,757.9846802,-0.001451121876,757.9846802,-0.002113305731,757.9846802,-0.00196350948,757.9846802,-0.001449109521,757.9846802,-0.002892422723,757.9846802,-0.001859183307,757.9846802,-0.0006312104524,757.9846802,-0.0003094341373,757.9846802,-0.002365220105,757.9846802,-0.002223958028,
757.5612793,-0.001785150031,757.5612793,-0.002617502818,757.5612793,-0.001708577271,757.5612793,-0.002225915203,757.5612793,-0.002716656774,757.5612793,-0.001797317876,757.5612793,0.000230860649,757.5612793,-0.0003726497816,757.5612793,-0.001213855343,757.5612793,-0.002088987269,757.5612793,-0.001994895283,757.5612793,-0.0006791307242,757.5612793,-0.002523113508,757.5612793,-0.002361255232,757.5612793,-0.000882694032,757.5612793,-0.0002168702631,757.5612793,-0.002497788519,757.5612793,-0.002377371769,
756.9966431,-0.002078630961,756.9966431,-0.002346992027,756.9966431,-0.001449057832,756.9966431,-0.002177392598,756.9966431,-0.002586213639,756.9966431,-0.002004326088,756.9966431,0.0006342290435,756.9966431,-0.0004611983022,756.9966431,-0.001597948489,756.9966431,-0.002100940561,756.9966431,-0.00220515742,756.9966431,-0.0004783162731,756.9966431,-0.002565575764,756.9966431,-0.001882999088,756.9966431,-0.0006585054798,756.9966431,-0.0005399044021,756.9966431,-0.002473851899,756.9966431,-0.002630059142,
756.4318848,-0.002126752399,756.4318848,-0.00260329945,756.4318848,-0.0016566962,756.4318848,-0.002243890893,756.4318848,-0.002669217996,756.4318848,-0.00194557372,756.4318848,0.0002673548879,756.4318848,2.052805758E-5,756.4318848,-0.001887483755,756.4318848,-0.00223029335,756.4318848,-0.002092387993,756.4318848,0.0002113844821,756.4318848,-0.002980716061,756.4318848,-0.002338032005,756.4318848,-0.0007568154251,756.4318848,-0.0009027402848,756.4318848,-0.002212007996,756.4318848,-0.003056499176,
756.0082397,-0.001989690121,756.0082397,-0.002456194721,756.0082397,-0.001740858075,756.0082397,-0.002701118821,756.0082397,-0.00256959023,756.0082397,-0.001875524526,756.0082397,6.689449219E-5,756.0082397,-0.000521702983,756.0082397,-0.001594750327,756.0082397,-0.002249093028,756.0082397,-0.002382314764,756.0082397,-0.000109069777,756.0082397,-0.002910885029,756.0082397,-0.002393745119,756.0082397,-0.00056653301,756.0082397,-0.0005948144244,756.0082397,-0.00295665185,756.0082397,-0.002609783784,
