ppp_1mM,,ppp_500uM,,ppp_250uM,,ppp_125uM,,ppp_62uM,,ppp_31uM,,ppp_15uM,,ppp_7uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
351.0421753,0.04534122348,351.0421753,0.04295466095,351.0421753,0.04176402465,351.0421753,0.04125339538,351.0421753,0.0409146212,351.0421753,0.04090344161,351.0421753,0.04084073007,351.0421753,0.0407743901,
350.5748596,0.04532700032,350.5748596,0.04324215651,350.5748596,0.04186164588,350.5748596,0.04124283791,350.5748596,0.04089345783,350.5748596,0.04079076648,350.5748596,0.04080197215,350.5748596,0.04070569575,
349.9517517,0.04572684318,349.9517517,0.04329317436,349.9517517,0.04195389897,349.9517517,0.04132599011,349.9517517,0.04108898342,349.9517517,0.04100815207,349.9517517,0.04094266519,349.9517517,0.04070305452,
349.4843445,0.04566423595,349.4843445,0.04341104627,349.4843445,0.04188721627,349.4843445,0.04142948985,349.4843445,0.04126279056,349.4843445,0.04106422886,349.4843445,0.0409723632,349.4843445,0.04084758461,
349.0169373,0.04596950114,349.0169373,0.0434278138,349.0169373,0.04197531193,349.0169373,0.04154423997,349.0169373,0.04119359702,349.0169373,0.04111416638,349.0169373,0.04112435505,349.0169373,0.04086996615,
348.5494995,0.04585985094,348.5494995,0.04347210005,348.5494995,0.04207280651,348.5494995,0.04137974605,348.5494995,0.04133154079,348.5494995,0.04112293199,348.5494995,0.04116835073,348.5494995,0.04101056978,
347.926178,0.04604582489,347.926178,0.04348697886,347.926178,0.04204617068,347.926178,0.04135636985,347.926178,0.04149077833,347.926178,0.04101159424,347.926178,0.04095071554,347.926178,0.04109094664,
347.4586792,0.04603641108,347.4586792,0.0435061492,347.4586792,0.04212032259,347.4586792,0.04131599516,347.4586792,0.04152641073,347.4586792,0.04114811495,347.4586792,0.04120922089,347.4586792,0.04106636345,
346.9911194,0.04621278867,346.9911194,0.04369334877,346.9911194,0.04217343405,346.9911194,0.04145688564,346.9911194,0.04130270332,346.9911194,0.04129666835,346.9911194,0.04117165133,346.9911194,0.04101133719,
346.5235291,0.04630838707,346.5235291,0.0436462909,346.5235291,0.04219188914,346.5235291,0.04165383428,346.5235291,0.04130139202,346.5235291,0.04127027839,346.5235291,0.04105387256,346.5235291,0.041020412,
346.0559387,0.04631233215,346.0559387,0.0433370769,346.0559387,0.04208464175,346.0559387,0.04156446457,346.0559387,0.0413011089,346.0559387,0.04117541015,346.0559387,0.04105936363,346.0559387,0.04124445841,
345.4324036,0.04649461061,345.4324036,0.04353195801,345.4324036,0.04223283008,345.4324036,0.04159696773,345.4324036,0.04156708717,345.4324036,0.04115907103,345.4324036,0.04132778198,345.4324036,0.04112344235,
344.9647217,0.04667944461,344.9647217,0.04359059408,344.9647217,0.04230415821,344.9647217,0.04146816581,344.9647217,0.04155352712,344.9647217,0.04150892049,344.9647217,0.04133572802,344.9647217,0.04116029665,
344.4970398,0.04678506777,344.4970398,0.0437906608,344.4970398,0.04218470305,344.4970398,0.04152845964,344.4970398,0.041316282,344.4970398,0.04137891904,344.4970398,0.04135844857,344.4970398,0.04122200236,
344.0292969,0.04709902778,344.0292969,0.04373757914,344.0292969,0.04249244183,344.0292969,0.04157705605,344.0292969,0.0416005291,344.0292969,0.04155831039,344.0292969,0.04148177803,344.0292969,0.04139028117,
343.5615234,0.04713307321,343.5615234,0.04389993474,343.5615234,0.04258779809,343.5615234,0.04172783345,343.5615234,0.04153688997,343.5615234,0.04178001359,343.5615234,0.04135429114,343.5615234,0.0413476564,
342.9378052,0.04708234966,342.9378052,0.0438243039,342.9378052,0.04244340211,342.9378052,0.04170141742,342.9378052,0.041633863,342.9378052,0.04152395949,342.9378052,0.04134025425,342.9378052,0.0412584655,
342.4699402,0.04675632343,342.4699402,0.04384603724,342.4699402,0.04228649661,342.4699402,0.0416226089,342.4699402,0.04151894525,342.4699402,0.04143558443,342.4699402,0.0413399674,342.4699402,0.04125191644,
342.0020752,0.04686236754,342.0020752,0.04383698851,342.0020752,0.04229437187,342.0020752,0.04173903167,342.0020752,0.04143074527,342.0020752,0.0415703319,342.0020752,0.04118653759,342.0020752,0.04121656343,
341.5341797,0.04694934562,341.5341797,0.0438651666,341.5341797,0.04257141054,341.5341797,0.04184425622,341.5341797,0.04155777022,341.5341797,0.04145130515,341.5341797,0.04143265262,341.5341797,0.04122718051,
341.0662842,0.04739242792,341.0662842,0.0438176021,341.0662842,0.04246712103,341.0662842,0.04186361283,341.0662842,0.04151820764,341.0662842,0.04145970568,341.0662842,0.04109202698,341.0662842,0.04139150307,
340.4423218,0.04739721864,340.4423218,0.04410547018,340.4423218,0.04246914759,340.4423218,0.041974172,340.4423218,0.04146158695,340.4423218,0.04162961617,340.4423218,0.041289635,340.4423218,0.04123649001,
339.9743347,0.04747376218,339.9743347,0.04420872033,339.9743347,0.04255818948,339.9743347,0.04199022427,339.9743347,0.04148875549,339.9743347,0.04169563204,339.9743347,0.0412129201,339.9743347,0.04138592258,
339.5063171,0.04735452309,339.5063171,0.04408988357,339.5063171,0.04251645133,339.5063171,0.04188396409,339.5063171,0.04154466838,339.5063171,0.04164611176,339.5063171,0.04123600572,339.5063171,0.04123720154,
339.038269,0.04743862152,339.038269,0.04414745048,339.038269,0.04246971756,339.038269,0.04175236821,339.038269,0.04159788042,339.038269,0.04158178344,339.038269,0.04116243124,339.038269,0.04115195945,
338.5701599,0.04755098373,338.5701599,0.04432664067,338.5701599,0.04254337028,338.5701599,0.04174310714,338.5701599,0.04143034667,338.5701599,0.04141417146,338.5701599,0.04117256403,338.5701599,0.04109026492,
337.9460144,0.04762995243,337.9460144,0.04433535784,337.9460144,0.04257146642,337.9460144,0.04195749015,337.9460144,0.04172164947,337.9460144,0.04150470719,337.9460144,0.04123691469,337.9460144,0.04129467532,
337.4778748,0.04753380269,337.4778748,0.04446762428,337.4778748,0.04289507866,337.4778748,0.04175476357,337.4778748,0.04153948277,337.4778748,0.04137259722,337.4778748,0.04125746712,337.4778748,0.04124864191,
337.0096741,0.04763440043,337.0096741,0.04443553463,337.0096741,0.04270051047,337.0096741,0.04184374586,337.0096741,0.04149749875,337.0096741,0.04149801284,337.0096741,0.04130534828,337.0096741,0.0411525555,
336.5414734,0.04776730016,336.5414734,0.04447679967,336.5414734,0.04264207929,336.5414734,0.04184015095,336.5414734,0.04144250602,336.5414734,0.04128314555,336.5414734,0.04111459479,336.5414734,0.0412003994,
336.0732422,0.04784003645,336.0732422,0.04447565228,336.0732422,0.04275563732,336.0732422,0.04180275649,336.0732422,0.04149470851,336.0732422,0.04116225988,336.0732422,0.04104135185,336.0732422,0.04119874537,
335.4488831,0.04796019197,335.4488831,0.04440731928,335.4488831,0.04264639318,335.4488831,0.04183091596,335.4488831,0.04142146185,335.4488831,0.0412263833,335.4488831,0.04104004428,335.4488831,0.04106397182,
334.9805603,0.04822397605,334.9805603,0.04461174831,334.9805603,0.0425391458,334.9805603,0.04180104658,334.9805603,0.041521281,334.9805603,0.041176375,334.9805603,0.04103150964,334.9805603,0.04107336327,
334.5122375,0.04841133952,334.5122375,0.04455174133,334.5122375,0.0426370278,334.5122375,0.04158329591,334.5122375,0.04150954634,334.5122375,0.04106266424,334.5122375,0.0409835726,334.5122375,0.04112759978,
334.0438843,0.04879587144,334.0438843,0.04481969029,334.0438843,0.04266435653,334.0438843,0.04168466479,334.0438843,0.04136240482,334.0438843,0.04098271951,334.0438843,0.04099714011,334.0438843,0.04106223583,
333.57547,0.04904225469,333.57547,0.04480456561,333.57547,0.04276160523,333.57547,0.04171224684,333.57547,0.04138359055,333.57547,0.04096027464,333.57547,0.04090295732,333.57547,0.04098860547,
332.9509277,0.04970972613,332.9509277,0.04507401958,332.9509277,0.04291508347,332.9509277,0.04171933979,332.9509277,0.04145258665,332.9509277,0.04102638736,332.9509277,0.04116419703,332.9509277,0.04109381884,
332.4824524,0.04998441786,332.4824524,0.04514059052,332.4824524,0.04291542619,332.4824524,0.04166574404,332.4824524,0.04165391997,332.4824524,0.04115850478,332.4824524,0.04122302681,332.4824524,0.0411395207,
332.0139771,0.05016684905,332.0139771,0.04543516785,332.0139771,0.04313541949,332.0139771,0.04170680419,332.0139771,0.04149382561,332.0139771,0.04109017923,332.0139771,0.04106223583,332.0139771,0.04097222164,
331.5454407,0.05080191791,331.5454407,0.04593111575,331.5454407,0.04338750616,331.5454407,0.0417813547,331.5454407,0.04130981863,331.5454407,0.04110460356,331.5454407,0.04110355303,331.5454407,0.04098593444,
331.0769043,0.05131233856,331.0769043,0.04610373452,331.0769043,0.04332758114,331.0769043,0.04176513851,331.0769043,0.04140779376,331.0769043,0.04118369147,331.0769043,0.04105654731,331.0769043,0.04101378471,
330.4521179,0.05222269148,330.4521179,0.04656122625,330.4521179,0.04357190803,330.4521179,0.04191398248,330.4521179,0.04135517403,330.4521179,0.04121983796,330.4521179,0.04103592038,330.4521179,0.04099440947,
329.9835205,0.0526595898,329.9835205,0.04697686061,329.9835205,0.04373153672,329.9835205,0.04200430959,329.9835205,0.04142351076,329.9835205,0.04124568403,329.9835205,0.04118719324,329.9835205,0.04105145484,
329.5148621,0.05320909247,329.5148621,0.04740120471,329.5148621,0.04397497699,329.5148621,0.04212651029,329.5148621,0.04143831879,329.5148621,0.04117301852,329.5148621,0.04134711623,329.5148621,0.0411634855,
329.0462036,0.05480043963,329.0462036,0.04806852713,329.0462036,0.04431170598,329.0462036,0.04235960543,329.0462036,0.04170845449,329.0462036,0.04134771228,329.0462036,0.04125419259,329.0462036,0.04107225314,
328.5775146,0.0559781082,328.5775146,0.04830107093,328.5775146,0.04463587329,328.5775146,0.04259707779,328.5775146,0.04177622125,328.5775146,0.04142163321,328.5775146,0.04144586623,328.5775146,0.04114384577,
327.9525146,0.05730732158,327.9525146,0.0490885675,327.9525146,0.04515055567,327.9525146,0.04271956161,327.9525146,0.04193821549,327.9525146,0.04159574211,327.9525146,0.04138928279,327.9525146,0.04126367345,
327.4837646,0.05862769857,327.4837646,0.04995662346,327.4837646,0.04509440809,327.4837646,0.04298649728,327.4837646,0.04212645441,327.4837646,0.0416424945,327.4837646,0.04152999818,327.4837646,0.04146021977,
327.0149536,0.05956760421,327.0149536,0.05032802373,327.0149536,0.0456723161,327.0149536,0.043135304,327.0149536,0.0422498323,327.0149536,0.04165263847,327.0149536,0.0416078791,327.0149536,0.04143370688,
326.5461426,0.06233536825,326.5461426,0.05204654485,326.5461426,0.04660598189,326.5461426,0.04369312152,326.5461426,0.04261523858,326.5461426,0.04204194993,326.5461426,0.04188889638,326.5461426,0.04176972434,
326.077301,0.06410816312,326.077301,0.05301704258,326.077301,0.04707297683,326.077301,0.04393395782,326.077301,0.04279054329,326.077301,0.0421381481,326.077301,0.0419440344,326.077301,0.04191195965,
325.4521179,0.0673546195,325.4521179,0.05504769459,325.4521179,0.04820656404,325.4521179,0.04466688633,325.4521179,0.04338490218,325.4521179,0.04263134301,325.4521179,0.04228903726,325.4521179,0.0422128588,
324.9832153,0.07058285922,324.9832153,0.05666692182,324.9832153,0.04884531721,324.9832153,0.04514248297,324.9832153,0.0434291549,324.9832153,0.04267777875,324.9832153,0.0425382629,324.9832153,0.0423674807,
324.5142517,0.07271641493,324.5142517,0.05785026401,324.5142517,0.04953001067,324.5142517,0.0456399098,324.5142517,0.04373153672,324.5142517,0.0429267101,324.5142517,0.04256218672,324.5142517,0.04260333255,
324.0452881,0.07795242965,324.0452881,0.06065701321,324.0452881,0.05132206902,324.0452881,0.04663410783,324.0452881,0.04463842884,324.0452881,0.04368576407,324.0452881,0.04316483811,324.0452881,0.04314382374,
323.5762939,0.0823866576,323.5762939,0.06267877668,323.5762939,0.05249173567,323.5762939,0.04750249535,323.5762939,0.04523698986,323.5762939,0.04414733499,323.5762939,0.04395254701,323.5762939,0.0436106585,
322.9508972,0.08774843067,322.9508972,0.06623587757,322.9508972,0.05446719006,322.9508972,0.04840572551,322.9508972,0.04617659748,322.9508972,0.04462511837,322.9508972,0.04444499686,322.9508972,0.04423554614,
322.481842,0.09330890328,322.481842,0.06904569268,322.481842,0.05594686791,322.481842,0.04950616136,322.481842,0.04674747214,322.481842,0.04535381123,322.481842,0.04500648007,322.481842,0.04464631528,
322.0127563,0.09703016281,322.0127563,0.07098964602,322.0127563,0.05719964206,322.0127563,0.05011124164,322.0127563,0.04717442021,322.0127563,0.04559335858,322.0127563,0.04511795565,322.0127563,0.0448513478,
321.5436401,0.1073810384,321.5436401,0.07687452435,321.5436401,0.06036986783,321.5436401,0.05222178623,321.5436401,0.04832184315,321.5436401,0.04654566944,321.5436401,0.04601143301,321.5436401,0.04581825063,
321.0744629,0.1130775437,321.0744629,0.07974290103,321.0744629,0.06211743876,321.0744629,0.05305585638,321.0744629,0.04923208803,321.0744629,0.04723620787,321.0744629,0.0465025045,321.0744629,0.04631550238,
320.4489136,0.1253962219,320.4489136,0.08597545326,320.4489136,0.06575030088,320.4489136,0.05522932485,320.4489136,0.0506217517,320.4489136,0.0482891798,320.4489136,0.04764783382,320.4489136,0.04705728218,
319.9796753,0.1356939077,319.9796753,0.09132969379,319.9796753,0.06879983842,319.9796753,0.05698150024,319.9796753,0.05166912451,319.9796753,0.04903254658,319.9796753,0.04824318364,319.9796753,0.04784024134,
319.510437,0.141549319,319.510437,0.09486472607,319.510437,0.07031177729,319.510437,0.05794810504,319.510437,0.05234634504,319.510437,0.04955174029,319.510437,0.0485159941,319.510437,0.04852062836,
319.0411682,0.1570701003,319.0411682,0.1037490591,319.0411682,0.07526272535,319.0411682,0.06100142375,319.0411682,0.05455628783,319.0411682,0.05101779476,319.0411682,0.05000329763,319.0411682,0.04987217858,
318.5718689,0.1684607565,318.5718689,0.1098524779,318.5718689,0.07869575918,318.5718689,0.06285519153,318.5718689,0.05595808476,318.5718689,0.05196770281,318.5718689,0.05097430199,318.5718689,0.05060191453,
317.946106,0.1863015145,317.946106,0.1187728792,317.946106,0.08396592736,317.946106,0.06623771787,317.946106,0.05797091499,317.946106,0.05365755782,317.946106,0.05261186883,317.946106,0.05230753496,
317.4767456,0.2003099322,317.4767456,0.1265244633,317.4767456,0.08819544315,317.4767456,0.06865306944,317.4767456,0.05945862085,317.4767456,0.05501272902,317.4767456,0.05371532217,317.4767456,0.05327651277,
317.0073547,0.2108291239,317.0073547,0.1320061982,317.0073547,0.09138540924,317.0073547,0.0703548789,317.0073547,0.06063272431,317.0073547,0.05597958341,317.0073547,0.05442021042,317.0073547,0.05399006978,
316.5379333,0.2389062792,316.5379333,0.1465387493,316.5379333,0.09921845794,316.5379333,0.07508323342,316.5379333,0.06373244524,316.5379333,0.05783334747,316.5379333,0.05636842921,316.5379333,0.05596362054,
316.0684814,0.2544935644,316.0684814,0.1549157649,316.0684814,0.1039020047,316.0684814,0.07759397477,316.0684814,0.06540116668,316.0684814,0.05941071361,316.0684814,0.05725147203,316.0684814,0.05725817382,
315.4425354,0.2842359245,315.4425354,0.1697198302,315.4425354,0.1122413129,315.4425354,0.08269685507,315.4425354,0.06872577965,315.4425354,0.06149761751,315.4425354,0.05961716175,315.4425354,0.05924135819,
314.9730225,0.3063015938,314.9730225,0.1809168607,314.9730225,0.1184494272,314.9730225,0.08618425578,314.9730225,0.07072653621,314.9730225,0.06344202906,314.9730225,0.06110066548,314.9730225,0.06081078202,
314.503479,0.3174056709,314.503479,0.1899371594,314.503479,0.1224862635,314.503479,0.08860440552,314.503479,0.07235601544,314.503479,0.06467103213,314.503479,0.06227683276,314.503479,0.06198998541,
314.033905,0.3563126624,314.033905,0.2098340094,314.033905,0.1339284182,314.033905,0.09477246553,314.033905,0.0765562281,314.033905,0.06821493059,314.033905,0.06527964026,314.033905,0.06481929123,
313.5643311,0.3826211393,313.5643311,0.2222140878,313.5643311,0.1406566799,313.5643311,0.09955091029,313.5643311,0.07961430401,313.5643311,0.06993603706,313.5643311,0.06702627987,313.5643311,0.06642445177,
312.9381714,0.4212328792,312.9381714,0.2452468276,312.9381714,0.152390644,312.9381714,0.105464302,312.9381714,0.0833125785,312.9381714,0.07277851552,312.9381714,0.06985931844,312.9381714,0.06905855983,
312.4685059,0.4505902529,312.4685059,0.2603340447,312.4685059,0.1610914171,312.4685059,0.1104991511,312.4685059,0.08662830293,312.4685059,0.07546536624,312.4685059,0.07180456817,312.4685059,0.07097160071,
311.9988403,0.4702432156,311.9988403,0.2695494294,311.9988403,0.1668880135,311.9988403,0.1137994081,311.9988403,0.08905070275,311.9988403,0.0766820088,311.9988403,0.07322844863,311.9988403,0.07253102213,
311.5291138,0.51538378,311.5291138,0.2944246829,311.5291138,0.1789839119,311.5291138,0.1215588897,311.5291138,0.09459672868,311.5291138,0.08071123064,311.5291138,0.0767018646,311.5291138,0.07576818764,
311.0593872,0.541923821,311.0593872,0.3104399443,311.0593872,0.1884229928,311.0593872,0.1268811673,311.0593872,0.09735829383,311.0593872,0.08351688087,311.0593872,0.07891155779,311.0593872,0.07822463661,
310.4330444,0.5923266411,310.4330444,0.3368718326,310.4330444,0.2038065195,310.4330444,0.1352419406,310.4330444,0.1030246988,310.4330444,0.08761199564,310.4330444,0.08289268613,310.4330444,0.08195943385,
309.9632263,0.628986001,309.9632263,0.3549306989,309.9632263,0.2141308784,309.9632263,0.1417609453,309.9632263,0.1069511697,309.9632263,0.09049259871,309.9632263,0.08552262187,309.9632263,0.08435693383,
309.4934082,0.6571148634,309.4934082,0.3719728589,309.4934082,0.220988363,309.4934082,0.1454617828,309.4934082,0.1094496623,309.4934082,0.09256277233,309.4934082,0.08706112206,309.4934082,0.08670891821,
309.0235596,0.7180235386,309.0235596,0.4054312706,309.0235596,0.2407802939,309.0235596,0.1569445431,309.0235596,0.1178228334,309.0235596,0.09873712063,309.0235596,0.09277351946,309.0235596,0.09163282812,
308.5536804,0.7527529597,308.5536804,0.4232051969,308.5536804,0.2507612705,308.5536804,0.1631716788,308.5536804,0.1211367324,308.5536804,0.1014785245,308.5536804,0.09525020421,308.5536804,0.09478769451,
307.927124,0.8058692813,307.927124,0.4533848464,307.927124,0.2671464682,307.927124,0.1724501401,307.927124,0.1279404759,307.927124,0.1066948399,307.927124,0.09987472743,307.927124,0.09896236658,
307.4571838,0.850032568,307.4571838,0.4759192765,307.4571838,0.2794305682,307.4571838,0.1800387055,307.4571838,0.1327118576,307.4571838,0.1102125272,307.4571838,0.1038164198,307.4571838,0.1027938649,
306.9872437,0.8710179925,306.9872437,0.486597389,306.9872437,0.2884603739,306.9872437,0.1856556088,306.9872437,0.1360386014,306.9872437,0.1130583659,306.9872437,0.1057905406,306.9872437,0.1050131842,
306.5172424,0.9409632683,306.5172424,0.5263360739,306.5172424,0.3086418808,306.5172424,0.1977276504,306.5172424,0.1445775777,306.5172424,0.1200424805,306.5172424,0.1121266931,306.5172424,0.1109940782,
306.0472107,0.9757969379,306.0472107,0.5437629819,306.0472107,0.3180051148,306.0472107,0.2043318897,306.0472107,0.1496887058,306.0472107,0.1237112358,306.0472107,0.1149093807,306.0472107,0.1142990217,
305.577179,1.015891194,305.577179,0.5672789216,305.577179,0.3302236497,305.577179,0.2112789154,305.577179,0.1545423418,305.577179,0.1269242316,305.577179,0.1184304878,305.577179,0.1175722554,
304.9504089,1.092377424,304.9504089,0.60887146,304.9504089,0.3550409377,304.9504089,0.22620821,304.9504089,0.1636990607,304.9504089,0.1351768523,304.9504089,0.1259383559,304.9504089,0.124105975,
304.4802856,1.123455644,304.4802856,0.625256598,304.4802856,0.3651590347,304.4802856,0.2310786098,304.4802856,0.1684436649,304.4802856,0.1379597038,304.4802856,0.1292226613,304.4802856,0.1276095212,
304.0101624,1.202609301,304.0101624,0.6673176885,304.0101624,0.3886762559,304.0101624,0.2469562441,304.0101624,0.1789880544,304.0101624,0.1466567665,304.0101624,0.1359343827,304.0101624,0.1347853094,
303.5400085,1.24656868,303.5400085,0.6932200193,303.5400085,0.4029952288,303.5400085,0.2552709579,303.5400085,0.1851466894,303.5400085,0.1515837014,303.5400085,0.1404093206,303.5400085,0.1391991675,
303.0698242,1.298723817,303.0698242,0.7184190154,303.0698242,0.4172082543,303.0698242,0.2638343275,303.0698242,0.1909664422,303.0698242,0.1560429335,303.0698242,0.1450594515,303.0698242,0.1446286738,
302.4428406,1.373368621,302.4428406,0.7579601407,302.4428406,0.4409419,302.4428406,0.2795743346,302.4428406,0.200892821,302.4428406,0.1644026637,302.4428406,0.1526885182,302.4428406,0.151775822,
301.9725952,1.405383825,301.9725952,0.7746516466,301.9725952,0.4509175122,301.9725952,0.2851432264,301.9725952,0.20465298,301.9725952,0.1678630114,301.9725952,0.155410409,301.9725952,0.1544414014,
301.5023193,1.492154837,301.5023193,0.8194855452,301.5023193,0.4780883491,301.5023193,0.3019641042,301.5023193,0.2164666653,301.5023193,0.1768345237,301.5023193,0.1641668677,301.5023193,0.1629198492,
301.0320435,1.528065562,301.0320435,0.8443858624,301.0320435,0.4915840924,301.0320435,0.3104954362,301.0320435,0.2225959301,301.0320435,0.1820288002,301.0320435,0.1691036075,301.0320435,0.1674690098,
300.5617065,1.593090534,300.5617065,0.871281743,300.5617065,0.5070191026,300.5617065,0.3192486167,300.5617065,0.2293697149,300.5617065,0.1874803454,300.5617065,0.174221158,300.5617065,0.1722275615,
299.9345703,1.666748405,299.9345703,0.9240766764,299.9345703,0.5358340144,299.9345703,0.3378019929,299.9345703,0.2423075438,299.9345703,0.1976857036,299.9345703,0.1829503328,299.9345703,0.1822116822,
299.4641724,1.714874148,299.4641724,0.9461359382,299.4641724,0.5503209829,299.4641724,0.3445766568,299.4641724,0.2484699041,299.4641724,0.2020703554,299.4641724,0.1870256513,299.4641724,0.1861686856,
298.9937439,1.821329713,298.9937439,0.9983537793,298.9937439,0.5793558359,298.9937439,0.3657703102,298.9937439,0.2616394162,298.9937439,0.2125794888,298.9937439,0.1964453906,298.9937439,0.1956983507,
298.5233154,1.873052478,298.5233154,1.034106255,298.5233154,0.5970866084,298.5233154,0.3756153286,298.5233154,0.2683772147,298.5233154,0.2191702574,298.5233154,0.2026450485,298.5233154,0.2015533596,
298.0528564,1.928603292,298.0528564,1.060274243,298.0528564,0.6126344204,298.0528564,0.3857268691,298.0528564,0.2751735151,298.0528564,0.224561885,298.0528564,0.207527861,298.0528564,0.2060269266,
297.4255371,2.017531872,297.4255371,1.108118653,297.4255371,0.641828537,297.4255371,0.4008161128,297.4255371,0.2878303826,297.4255371,0.2336016148,297.4255371,0.215815872,297.4255371,0.2159233093,
296.9549866,2.051753044,296.9549866,1.131628633,296.9549866,0.6548472047,296.9549866,0.4102943242,296.9549866,0.291015774,296.9549866,0.2384051681,296.9549866,0.2185986042,296.9549866,0.2179970741,
296.484436,2.154845715,296.484436,1.184569716,296.484436,0.685225606,296.484436,0.4298000932,296.484436,0.3060724735,296.484436,0.2491813898,296.484436,0.2292295843,296.484436,0.2269752175,
296.0138855,2.218536854,296.0138855,1.220006108,296.0138855,0.7053442001,296.0138855,0.4422442615,296.0138855,0.314440608,296.0138855,0.2542360127,296.0138855,0.2350540459,296.0138855,0.2336260378,
295.5432739,2.298999786,295.5432739,1.261024714,295.5432739,0.7265788913,295.5432739,0.4547225535,295.5432739,0.3230594993,295.5432739,0.2612059414,295.5432739,0.241870299,295.5432739,0.2402585149,
295.0726318,2.412100792,295.0726318,1.319775701,295.0726318,0.7579441667,295.0726318,0.4736000299,295.0726318,0.3370789289,295.0726318,0.2721654475,295.0726318,0.2502454519,295.0726318,0.2500111461,
294.4450989,2.510091543,294.4450989,1.358870864,294.4450989,0.7836870551,294.4450989,0.4892722964,294.4450989,0.3454763293,294.4450989,0.2791600823,294.4450989,0.2566760778,294.4450989,0.2554421723,
293.9744263,2.606903553,293.9744263,1.419608355,293.9744263,0.8201755881,293.9744263,0.5090947747,293.9744263,0.3584809005,293.9744263,0.2903006971,293.9744263,0.2665100396,293.9744263,0.2648948133,
293.5036926,2.660731077,293.5036926,1.464033604,293.5036926,0.8434042931,293.5036926,0.5224526525,293.5036926,0.3708756864,293.5036926,0.2980910838,293.5036926,0.2731806338,293.5036926,0.2712759674,
293.032959,2.765142441,293.032959,1.513167977,293.032959,0.8664230704,293.032959,0.5373594761,293.032959,0.3783473074,293.032959,0.3052888811,293.032959,0.2798941731,293.032959,0.2778095901,
292.5621948,2.911871672,292.5621948,1.574118018,292.5621948,0.9035952091,292.5621948,0.5598922968,292.5621948,0.3920694888,292.5621948,0.3146575391,292.5621948,0.2892152071,292.5621948,0.2864435911,
291.9344788,2.996456385,291.9344788,1.624845505,291.9344788,0.9298964739,291.9344788,0.5738689303,291.9344788,0.4027104974,291.9344788,0.3229522109,291.9344788,0.2960829437,291.9344788,0.292827338,
291.4636536,3.191328526,291.4636536,1.715996265,291.4636536,0.9783608913,291.4636536,0.6022670269,291.4636536,0.41921404,291.4636536,0.3359319866,291.4636536,0.3066260219,291.4636536,0.3036496341,
290.9927979,3.221740484,290.9927979,1.763842702,290.9927979,1.006276727,290.9927979,0.6155384779,290.9927979,0.4285021424,290.9927979,0.3428328633,290.9927979,0.3117845654,290.9927979,0.3100382388,
290.5219116,3.344491959,290.5219116,1.816747904,290.5219116,1.032723784,290.5219116,0.6320690513,290.5219116,0.4395557344,290.5219116,0.3489706516,290.5219116,0.3177356422,290.5219116,0.3158679605,
290.0510254,3.93285346,290.0510254,1.894647479,290.0510254,1.077336192,290.0510254,0.6571137905,290.0510254,0.4522991776,290.0510254,0.3592083156,290.0510254,0.3269213736,290.0510254,0.3241578639,
289.4231262,3.659781218,289.4231262,1.964252234,289.4231262,1.113145828,289.4231262,0.6752412915,289.4231262,0.4644762576,289.4231262,0.3683680594,289.4231262,0.3339714408,289.4231262,0.3310586512,
288.952179,4.078071117,288.952179,2.080644608,288.952179,1.171016932,288.952179,0.7120913863,288.952179,0.4864220321,288.952179,0.3805267215,288.952179,0.3462648988,288.952179,0.3426035345,
288.4811707,10,288.4811707,2.159760714,288.4811707,1.213703513,288.4811707,0.7290318608,288.4811707,0.4983410835,288.4811707,0.3886450529,288.4811707,0.35273996,288.4811707,0.3482463956,
288.0101624,4.338371277,288.0101624,2.224563599,288.0101624,1.25036025,288.0101624,0.7522414923,288.0101624,0.5102084875,288.0101624,0.3963344693,288.0101624,0.3582528532,288.0101624,0.3550632596,
287.5391541,10,287.5391541,2.340052605,287.5391541,1.304571867,287.5391541,0.7816897631,287.5391541,0.5273230076,287.5391541,0.4077648818,287.5391541,0.3668156862,287.5391541,0.3620207608,
287.0680847,10,287.0680847,2.397598743,287.0680847,1.337172627,287.0680847,0.7994718552,287.0680847,0.535948813,287.0680847,0.4137274623,287.0680847,0.3714354038,287.0680847,0.3673119247,
286.4399719,10,286.4399719,2.562436581,286.4399719,1.417307734,286.4399719,0.8382560015,286.4399719,0.5574754477,286.4399719,0.4262186885,286.4399719,0.3823548555,286.4399719,0.3780905604,
285.9688721,4.584307671,285.9688721,2.652113438,285.9688721,1.459155321,285.9688721,0.8574864864,285.9688721,0.5697821975,285.9688721,0.433829993,285.9688721,0.3870621622,285.9688721,0.3819574714,
285.4977112,10,285.4977112,2.7007339,285.4977112,1.506168485,285.4977112,0.8808945417,285.4977112,0.5816016793,285.4977112,0.4400465786,285.4977112,0.3929395974,285.4977112,0.3879851997,
285.0265503,10,285.0265503,2.835075378,285.0265503,1.585018754,285.0265503,0.918215394,285.0265503,0.6016016603,285.0265503,0.451341331,285.0265503,0.4014918804,285.0265503,0.3951063156,
284.5553589,10,284.5553589,2.975080252,284.5553589,1.619645953,284.5553589,0.9366236925,284.5553589,0.6088981628,284.5553589,0.4574869275,284.5553589,0.4060186148,284.5553589,0.4000454247,
